rank,word,count,frequency,zipf
5546,experts,5881,9.07e-06,3.96
5547,disguise,5881,9.07e-06,3.96
5548,archer,5880,9.07e-06,3.96
5549,bicycle,5880,9.07e-06,3.96
5550,noises,5871,9.05e-06,3.96
5551,inviting,5870,9.05e-06,3.96
5552,pregnancy,5868,9.05e-06,3.96
5553,declared,5867,9.05e-06,3.96
5554,yi,5866,9.05e-06,3.96
5555,vicky,5865,9.04e-06,3.96
5556,drums,5864,9.04e-06,3.96
5557,wooden,5862,9.04e-06,3.96
5558,innocence,5860,9.04e-06,3.96
5559,mouths,5855,9.03e-06,3.96
5560,bees,5854,9.03e-06,3.96
5561,creaking,5853,9.03e-06,3.96
5562,cloth,5852,9.02e-06,3.96
5563,sasha,5850,9.02e-06,3.96
5564,unh,5848,9.02e-06,3.96
5565,skies,5846,9.02e-06,3.96
5566,painter,5846,9.02e-06,3.96
5567,allies,5846,9.02e-06,3.96
5568,miguel,5845,9.01e-06,3.95
5569,pond,5843,9.01e-06,3.95
5570,runway,5842,9.01e-06,3.95
5571,robbie,5841,9.01e-06,3.95
5572,assist,5839,9e-06,3.95
5573,lana,5839,9e-06,3.95
5574,presented,5835,9e-06,3.95
5575,mona,5834,9e-06,3.95
5576,sickness,5834,9e-06,3.95
5577,civilian,5833,9e-06,3.95
5578,fighters,5832,8.99e-06,3.95
5579,facebook,5832,8.99e-06,3.95
5580,customs,5831,8.99e-06,3.95
5581,florence,5828,8.99e-06,3.95
5582,remembers,5824,8.98e-06,3.95
5583,sharks,5822,8.98e-06,3.95
5584,juliet,5821,8.98e-06,3.95
5585,shrimp,5817,8.97e-06,3.95
5586,tore,5817,8.97e-06,3.95
5587,seventh,5814,8.97e-06,3.95
5588,ou,5813,8.96e-06,3.95
5589,avoiding,5809,8.96e-06,3.95
5590,dawson,5808,8.96e-06,3.95
5591,isaac,5807,8.95e-06,3.95
5592,rolled,5803,8.95e-06,3.95
5593,championship,5803,8.95e-06,3.95
5594,household,5802,8.95e-06,3.95
5595,float,5801,8.95e-06,3.95
5596,chad,5801,8.95e-06,3.95
5597,ballet,5799,8.94e-06,3.95
5598,cracking,5798,8.94e-06,3.95
5599,raj,5797,8.94e-06,3.95
5600,possessed,5796,8.94e-06,3.95
5601,harmless,5794,8.93e-06,3.95
5602,curiosity,5792,8.93e-06,3.95
5603,vicious,5792,8.93e-06,3.95
5604,officials,5789,8.93e-06,3.95
5605,glove,5789,8.93e-06,3.95
5606,nearest,5787,8.92e-06,3.95
5607,manny,5786,8.92e-06,3.95
5608,begged,5786,8.92e-06,3.95
5609,que,5785,8.92e-06,3.95
5610,withdraw,5784,8.92e-06,3.95
5611,shocking,5781,8.91e-06,3.95
5612,guessed,5777,8.91e-06,3.95
5613,nightmares,5776,8.91e-06,3.95
5614,greedy,5776,8.91e-06,3.95
5615,forehead,5776,8.91e-06,3.95
5616,corps,5775,8.91e-06,3.95
5617,pirates,5774,8.9e-06,3.95
5618,rudy,5774,8.9e-06,3.95
5619,reservation,5770,8.9e-06,3.95
5620,hunters,5768,8.89e-06,3.95
5621,fog,5768,8.89e-06,3.95
5622,flu,5765,8.89e-06,3.95
5623,hint,5757,8.88e-06,3.95
5624,peanut,5757,8.88e-06,3.95
5625,stark,5756,8.88e-06,3.95
5626,gamble,5755,8.87e-06,3.95
5627,erin,5755,8.87e-06,3.95
5628,autumn,5753,8.87e-06,3.95
5629,bracelet,5753,8.87e-06,3.95
5630,contain,5752,8.87e-06,3.95
5631,arrogant,5748,8.86e-06,3.95
5632,simpson,5745,8.86e-06,3.95
5633,piper,5744,8.86e-06,3.95
5634,knocks,5743,8.86e-06,3.95
5635,sperm,5741,8.85e-06,3.95
5636,gesture,5741,8.85e-06,3.95
5637,materials,5740,8.85e-06,3.95
5638,lindsay,5736,8.85e-06,3.95
5639,alexis,5734,8.84e-06,3.95
5640,ticking,5733,8.84e-06,3.95
5641,standards,5733,8.84e-06,3.95
5642,ribs,5731,8.84e-06,3.95
5643,receipt,5727,8.83e-06,3.95
5644,regards,5724,8.83e-06,3.95
5645,whatsoever,5721,8.82e-06,3.95
5646,homeland,5720,8.82e-06,3.95
5647,leap,5719,8.82e-06,3.95
5648,targets,5719,8.82e-06,3.95
5649,snoring,5718,8.82e-06,3.95
5650,damon,5718,8.82e-06,3.95
5651,leaf,5717,8.82e-06,3.95
5652,jar,5713,8.81e-06,3.94
5653,brooke,5712,8.81e-06,3.94
5654,proposed,5711,8.81e-06,3.94
5655,savage,5708,8.8e-06,3.94
5656,caring,5708,8.8e-06,3.94
5657,ivy,5707,8.8e-06,3.94
5658,approximately,5707,8.8e-06,3.94
5659,kidnap,5702,8.79e-06,3.94
5660,carries,5701,8.79e-06,3.94
5661,bounce,5701,8.79e-06,3.94
5662,creek,5700,8.79e-06,3.94
5663,pony,5698,8.79e-06,3.94
5664,cleaner,5698,8.79e-06,3.94
5665,businessman,5697,8.79e-06,3.94
5666,lunatic,5695,8.78e-06,3.94
5667,unlikely,5694,8.78e-06,3.94
5668,gal,5694,8.78e-06,3.94
5669,situations,5693,8.78e-06,3.94
5670,colony,5693,8.78e-06,3.94
5671,sells,5691,8.78e-06,3.94
5672,choi,5690,8.77e-06,3.94
5673,chambers,5690,8.77e-06,3.94
5674,volume,5684,8.77e-06,3.94
5675,sweets,5683,8.76e-06,3.94
5676,panties,5682,8.76e-06,3.94
5677,respects,5681,8.76e-06,3.94
5678,reads,5680,8.76e-06,3.94
5679,seeds,5678,8.76e-06,3.94
5680,engage,5676,8.75e-06,3.94
5681,explosives,5673,8.75e-06,3.94
5682,stewart,5670,8.74e-06,3.94
5683,violet,5668,8.74e-06,3.94
5684,mutual,5668,8.74e-06,3.94
5685,lighting,5668,8.74e-06,3.94
5686,scores,5667,8.74e-06,3.94
5687,lenny,5667,8.74e-06,3.94
5688,savings,5666,8.74e-06,3.94
5689,beware,5665,8.74e-06,3.94
5690,stephanie,5664,8.73e-06,3.94
5691,educated,5662,8.73e-06,3.94
5692,complaints,5661,8.73e-06,3.94
5693,cassie,5660,8.73e-06,3.94
5694,doomed,5660,8.73e-06,3.94
5695,offensive,5656,8.72e-06,3.94
5696,harvest,5655,8.72e-06,3.94
5697,qualified,5654,8.72e-06,3.94
5698,relaxed,5652,8.72e-06,3.94
5699,cape,5652,8.72e-06,3.94
5700,buffalo,5651,8.71e-06,3.94
5701,triple,5650,8.71e-06,3.94
5702,fireworks,5648,8.71e-06,3.94
5703,palmer,5648,8.71e-06,3.94
5704,armor,5648,8.71e-06,3.94
5705,poverty,5647,8.71e-06,3.94
5706,leadership,5644,8.7e-06,3.94
5707,rode,5640,8.7e-06,3.94
5708,ambition,5633,8.69e-06,3.94
5709,cakes,5632,8.69e-06,3.94
5710,trousers,5627,8.68e-06,3.94
5711,bean,5627,8.68e-06,3.94
5712,melt,5627,8.68e-06,3.94
5713,racist,5624,8.67e-06,3.94
5714,bam,5623,8.67e-06,3.94
5715,ankle,5622,8.67e-06,3.94
5716,occupied,5618,8.66e-06,3.94
5717,nicer,5618,8.66e-06,3.94
5718,correctly,5615,8.66e-06,3.94
5719,terrifying,5615,8.66e-06,3.94
5720,hugh,5614,8.66e-06,3.94
5721,gasp,5613,8.66e-06,3.94
5722,villain,5613,8.66e-06,3.94
5723,willy,5613,8.66e-06,3.94
5724,marc,5610,8.65e-06,3.94
5725,draft,5608,8.65e-06,3.94
5726,factor,5601,8.64e-06,3.94
5727,whew,5597,8.63e-06,3.94
5728,countess,5597,8.63e-06,3.94
5729,portrait,5595,8.63e-06,3.94
5730,suggests,5589,8.62e-06,3.94
5731,font,5589,8.62e-06,3.94
5732,blair,5588,8.62e-06,3.94
5733,learnt,5587,8.62e-06,3.94
5734,pencil,5582,8.61e-06,3.94
5735,coordinates,5582,8.61e-06,3.94
5736,collapsed,5580,8.6e-06,3.93
5737,reserve,5579,8.6e-06,3.93
5738,jeffrey,5577,8.6e-06,3.93
5739,shirts,5574,8.6e-06,3.93
5740,umbrella,5570,8.59e-06,3.93
5741,stevie,5568,8.59e-06,3.93
5742,ta,5568,8.59e-06,3.93
5743,traveled,5566,8.58e-06,3.93
5744,auto,5565,8.58e-06,3.93
5745,logical,5565,8.58e-06,3.93
5746,chew,5565,8.58e-06,3.93
5747,eliminate,5563,8.58e-06,3.93
5748,beverly,5562,8.58e-06,3.93
5749,carbon,5562,8.58e-06,3.93
5750,cancelled,5562,8.58e-06,3.93
5751,crawling,5562,8.58e-06,3.93
5752,stepping,5562,8.58e-06,3.93
5753,independence,5562,8.58e-06,3.93
5754,medium,5560,8.57e-06,3.93
5755,canceled,5559,8.57e-06,3.93
5756,tess,5555,8.57e-06,3.93
5757,fanny,5554,8.56e-06,3.93
5758,seated,5554,8.56e-06,3.93
5759,upbeat,5553,8.56e-06,3.93
5760,asian,5552,8.56e-06,3.93
5761,drowning,5552,8.56e-06,3.93
5762,messy,5552,8.56e-06,3.93
5763,quest,5551,8.56e-06,3.93
5764,represents,5548,8.56e-06,3.93
5765,fletcher,5548,8.56e-06,3.93
5766,memorial,5548,8.56e-06,3.93
5767,doyle,5546,8.55e-06,3.93
5768,stressed,5544,8.55e-06,3.93
5769,bearing,5544,8.55e-06,3.93
5770,watches,5544,8.55e-06,3.93
5771,spoon,5540,8.54e-06,3.93
5772,cooperation,5539,8.54e-06,3.93
5773,tucker,5535,8.54e-06,3.93
5774,earthquake,5535,8.54e-06,3.93
5775,sailing,5534,8.53e-06,3.93
5776,involve,5533,8.53e-06,3.93
5777,houston,5532,8.53e-06,3.93
5778,asia,5524,8.52e-06,3.93
5779,spectacular,5523,8.52e-06,3.93
5780,reliable,5523,8.52e-06,3.93
5781,breach,5520,8.51e-06,3.93
5782,sophisticated,5518,8.51e-06,3.93
5783,echo,5517,8.51e-06,3.93
5784,indicate,5517,8.51e-06,3.93
5785,swamp,5516,8.51e-06,3.93
5786,vehicles,5515,8.5e-06,3.93
5787,manual,5512,8.5e-06,3.93
5788,elegant,5512,8.5e-06,3.93
5789,compound,5508,8.49e-06,3.93
5790,serves,5508,8.49e-06,3.93
5791,scares,5508,8.49e-06,3.93
5792,rattling,5507,8.49e-06,3.93
5793,pursue,5507,8.49e-06,3.93
5794,dreamt,5506,8.49e-06,3.93
5795,stefan,5504,8.49e-06,3.93
5796,revolutionary,5502,8.48e-06,3.93
5797,wa,5502,8.48e-06,3.93
5798,rig,5500,8.48e-06,3.93
5799,convincing,5498,8.48e-06,3.93
5800,fiona,5497,8.48e-06,3.93
5801,tribal,5497,8.48e-06,3.93
5802,cleveland,5496,8.48e-06,3.93
5803,lex,5495,8.47e-06,3.93
5804,depth,5495,8.47e-06,3.93
5805,blaming,5492,8.47e-06,3.93
5806,aids,5492,8.47e-06,3.93
5807,elaine,5491,8.47e-06,3.93
5808,wakes,5491,8.47e-06,3.93
5809,occur,5488,8.46e-06,3.93
5810,camping,5480,8.45e-06,3.93
5811,fart,5480,8.45e-06,3.93
5812,stamp,5478,8.45e-06,3.93
5813,kathy,5478,8.45e-06,3.93
5814,assassin,5475,8.44e-06,3.93
5815,approved,5475,8.44e-06,3.93
5816,crucial,5474,8.44e-06,3.93
5817,annual,5474,8.44e-06,3.93
5818,torch,5474,8.44e-06,3.93
5819,dallas,5473,8.44e-06,3.93
5820,fulfill,5472,8.44e-06,3.93
5821,bon,5471,8.44e-06,3.93
5822,resting,5469,8.43e-06,3.93
5823,reunion,5466,8.43e-06,3.93
5824,witnessed,5464,8.43e-06,3.93
5825,graduated,5462,8.42e-06,3.93
5826,sub,5460,8.42e-06,3.93
5827,howling,5459,8.42e-06,3.93
5828,clyde,5458,8.42e-06,3.93
5829,hospitals,5457,8.42e-06,3.93
5830,stall,5456,8.41e-06,3.92
5831,legacy,5455,8.41e-06,3.92
5832,otto,5454,8.41e-06,3.92
5833,riot,5454,8.41e-06,3.92
5834,shops,5453,8.41e-06,3.92
5835,whereabouts,5453,8.41e-06,3.92
5836,teenager,5451,8.41e-06,3.92
5837,samuel,5450,8.4e-06,3.92
5838,squealing,5449,8.4e-06,3.92
5839,mines,5448,8.4e-06,3.92
5840,danced,5448,8.4e-06,3.92
5841,crowded,5447,8.4e-06,3.92
5842,orleans,5445,8.4e-06,3.92
5843,literature,5444,8.4e-06,3.92
5844,morgue,5443,8.39e-06,3.92
5845,strongest,5442,8.39e-06,3.92
5846,agnes,5441,8.39e-06,3.92
5847,transmission,5439,8.39e-06,3.92
5848,panel,5438,8.39e-06,3.92
5849,sole,5438,8.39e-06,3.92
5850,sequence,5438,8.39e-06,3.92
5851,sexually,5438,8.39e-06,3.92
5852,georgie,5436,8.38e-06,3.92
5853,hugo,5436,8.38e-06,3.92
5854,denny,5435,8.38e-06,3.92
5855,smack,5434,8.38e-06,3.92
5856,congratulate,5432,8.38e-06,3.92
5857,anxiety,5432,8.38e-06,3.92
5858,choking,5430,8.37e-06,3.92
5859,tolerate,5428,8.37e-06,3.92
5860,mode,5426,8.37e-06,3.92
5861,communications,5425,8.37e-06,3.92
5862,welfare,5425,8.37e-06,3.92
5863,dice,5425,8.37e-06,3.92
5864,orphan,5424,8.36e-06,3.92
5865,locks,5422,8.36e-06,3.92
5866,settlement,5422,8.36e-06,3.92
5867,advertising,5422,8.36e-06,3.92
5868,uniforms,5419,8.36e-06,3.92
5869,mcgee,5419,8.36e-06,3.92
5870,devoted,5418,8.36e-06,3.92
5871,shoots,5418,8.36e-06,3.92
5872,principles,5417,8.35e-06,3.92
5873,circuit,5416,8.35e-06,3.92
5874,nickname,5415,8.35e-06,3.92
5875,dot,5415,8.35e-06,3.92
5876,elderman,5415,8.35e-06,3.92
5877,scenario,5414,8.35e-06,3.92
5878,choir,5413,8.35e-06,3.92
5879,stunt,5410,8.34e-06,3.92
5880,smoked,5410,8.34e-06,3.92
5881,isolated,5409,8.34e-06,3.92
5882,equally,5408,8.34e-06,3.92
5883,statements,5407,8.34e-06,3.92
5884,gil,5406,8.34e-06,3.92
5885,shaw,5405,8.34e-06,3.92
5886,lipstick,5405,8.34e-06,3.92
5887,courtesy,5401,8.33e-06,3.92
5888,hobby,5399,8.33e-06,3.92
5889,hesitate,5398,8.32e-06,3.92
5890,hatch,5398,8.32e-06,3.92
5891,luis,5397,8.32e-06,3.92
5892,sylvia,5393,8.32e-06,3.92
5893,phoned,5393,8.32e-06,3.92
5894,experiences,5392,8.31e-06,3.92
5895,popped,5391,8.31e-06,3.92
5896,quid,5389,8.31e-06,3.92
5897,fragile,5388,8.31e-06,3.92
5898,husbands,5387,8.31e-06,3.92
5899,fiction,5387,8.31e-06,3.92
5900,persuade,5385,8.3e-06,3.92
5901,pastor,5385,8.3e-06,3.92
5902,dolls,5385,8.3e-06,3.92
5903,pose,5384,8.3e-06,3.92
5904,ji,5384,8.3e-06,3.92
5905,ming,5384,8.3e-06,3.92
5906,rupees,5383,8.3e-06,3.92
5907,tricked,5382,8.3e-06,3.92
5908,ruins,5381,8.3e-06,3.92
5909,sadly,5380,8.3e-06,3.92
5910,owed,5380,8.3e-06,3.92
5911,importantly,5376,8.29e-06,3.92
5912,louie,5375,8.29e-06,3.92
5913,industrial,5375,8.29e-06,3.92
5914,musician,5371,8.28e-06,3.92
5915,labour,5370,8.28e-06,3.92
5916,evolution,5369,8.28e-06,3.92
5917,salute,5367,8.28e-06,3.92
5918,ba,5366,8.27e-06,3.92
5919,cent,5364,8.27e-06,3.92
5920,bartender,5363,8.27e-06,3.92
5921,calendar,5363,8.27e-06,3.92
5922,hal,5363,8.27e-06,3.92
5923,miracles,5363,8.27e-06,3.92
5924,balcony,5359,8.26e-06,3.92
5925,horny,5357,8.26e-06,3.92
5926,regard,5357,8.26e-06,3.92
5927,valerie,5356,8.26e-06,3.92
5928,fold,5355,8.26e-06,3.92
5929,organs,5353,8.25e-06,3.92
5930,nigel,5349,8.25e-06,3.92
5931,theo,5348,8.25e-06,3.92
5932,einstein,5348,8.25e-06,3.92
5933,boris,5346,8.24e-06,3.92
5934,suitable,5346,8.24e-06,3.92
5935,inaudible,5343,8.24e-06,3.92
5936,melody,5333,8.22e-06,3.91
5937,phillip,5331,8.22e-06,3.91
5938,movements,5331,8.22e-06,3.91
5939,differences,5330,8.22e-06,3.91
5940,barbecue,5329,8.22e-06,3.91
5941,trading,5326,8.21e-06,3.91
5942,strongly,5326,8.21e-06,3.91
5943,fluid,5325,8.21e-06,3.91
5944,scholarship,5324,8.21e-06,3.91
5945,translation,5323,8.21e-06,3.91
5946,cricket,5321,8.21e-06,3.91
5947,shuttle,5321,8.21e-06,3.91
5948,moans,5321,8.21e-06,3.91
5949,quicker,5316,8.2e-06,3.91
5950,picks,5315,8.2e-06,3.91
5951,murderers,5315,8.2e-06,3.91
5952,videos,5315,8.2e-06,3.91
5953,initial,5314,8.19e-06,3.91
5954,perimeter,5313,8.19e-06,3.91
5955,questioned,5312,8.19e-06,3.91
5956,yea,5312,8.19e-06,3.91
5957,cousins,5309,8.19e-06,3.91
5958,divided,5308,8.19e-06,3.91
5959,linked,5307,8.18e-06,3.91
5960,laboratory,5304,8.18e-06,3.91
5961,crab,5300,8.17e-06,3.91
5962,pulls,5299,8.17e-06,3.91
5963,landlord,5298,8.17e-06,3.91
5964,reggie,5298,8.17e-06,3.91
5965,hostile,5297,8.17e-06,3.91
5966,classified,5295,8.17e-06,3.91
5967,cultural,5293,8.16e-06,3.91
5968,measures,5293,8.16e-06,3.91
5969,update,5287,8.15e-06,3.91
5970,cottage,5286,8.15e-06,3.91
5971,backyard,5286,8.15e-06,3.91
5972,amateur,5285,8.15e-06,3.91
5973,chopper,5284,8.15e-06,3.91
5974,rash,5284,8.15e-06,3.91
5975,despair,5284,8.15e-06,3.91
5976,honorable,5282,8.15e-06,3.91
5977,shiny,5281,8.14e-06,3.91
5978,hawk,5280,8.14e-06,3.91
5979,shorts,5280,8.14e-06,3.91
5980,ni,5277,8.14e-06,3.91
5981,representative,5276,8.14e-06,3.91
5982,wong,5276,8.14e-06,3.91
5983,pouring,5275,8.13e-06,3.91
5984,distress,5275,8.13e-06,3.91
5985,tanner,5274,8.13e-06,3.91
5986,telegram,5273,8.13e-06,3.91
5987,pimp,5272,8.13e-06,3.91
5988,dip,5272,8.13e-06,3.91
5989,trophy,5272,8.13e-06,3.91
5990,marilyn,5269,8.13e-06,3.91
5991,hallelujah,5269,8.13e-06,3.91
5992,neal,5269,8.13e-06,3.91
5993,es,5269,8.13e-06,3.91
5994,howdy,5267,8.12e-06,3.91
5995,misses,5262,8.11e-06,3.91
5996,flush,5260,8.11e-06,3.91
5997,magician,5257,8.11e-06,3.91
5998,dynamite,5256,8.11e-06,3.91
5999,cuba,5256,8.11e-06,3.91
6000,conquer,5253,8.1e-06,3.91
6001,unpleasant,5251,8.1e-06,3.91
6002,jealousy,5250,8.1e-06,3.91
6003,regrets,5249,8.09e-06,3.91
6004,lifted,5247,8.09e-06,3.91
6005,increased,5246,8.09e-06,3.91
6006,toxic,5246,8.09e-06,3.91
6007,broadway,5244,8.09e-06,3.91
6008,sakes,5241,8.08e-06,3.91
6009,pudding,5241,8.08e-06,3.91
6010,rally,5239,8.08e-06,3.91
6011,needing,5238,8.08e-06,3.91
6012,bloom,5238,8.08e-06,3.91
6013,corporation,5237,8.08e-06,3.91
6014,buys,5237,8.08e-06,3.91
6015,disorder,5236,8.07e-06,3.91
6016,interrupting,5236,8.07e-06,3.91
6017,sadness,5235,8.07e-06,3.91
6018,needn,5234,8.07e-06,3.91
6019,cease,5233,8.07e-06,3.91
6020,barnes,5233,8.07e-06,3.91
6021,scoundrel,5232,8.07e-06,3.91
6022,sensible,5231,8.07e-06,3.91
6023,evans,5231,8.07e-06,3.91
6024,specialist,5230,8.07e-06,3.91
6025,dragging,5229,8.06e-06,3.91
6026,bribe,5227,8.06e-06,3.91
6027,burke,5226,8.06e-06,3.91
6028,bothers,5226,8.06e-06,3.91
6029,interrogation,5225,8.06e-06,3.91
6030,prescription,5224,8.06e-06,3.91
6031,referring,5224,8.06e-06,3.91
6032,knives,5221,8.05e-06,3.91
6033,graduation,5220,8.05e-06,3.91
6034,liking,5217,8.05e-06,3.91
6035,bubbles,5217,8.05e-06,3.91
6036,grid,5217,8.05e-06,3.91
6037,haircut,5212,8.04e-06,3.91
6038,regardless,5210,8.03e-06,3.9
6039,lodge,5209,8.03e-06,3.9
6040,poisoning,5209,8.03e-06,3.9
6041,feathers,5207,8.03e-06,3.9
6042,edgar,5206,8.03e-06,3.9
6043,software,5205,8.03e-06,3.9
6044,marina,5202,8.02e-06,3.9
6045,sophia,5202,8.02e-06,3.9
6046,queens,5201,8.02e-06,3.9
6047,oak,5200,8.02e-06,3.9
6048,trips,5200,8.02e-06,3.9
6049,scaring,5199,8.02e-06,3.9
6050,avery,5199,8.02e-06,3.9
6051,awhile,5199,8.02e-06,3.9
6052,sofa,5198,8.02e-06,3.9
6053,conscious,5197,8.01e-06,3.9
6054,swords,5196,8.01e-06,3.9
6055,instincts,5196,8.01e-06,3.9
6056,deliberately,5195,8.01e-06,3.9
6057,starve,5194,8.01e-06,3.9
6058,venus,5193,8.01e-06,3.9
6059,olive,5193,8.01e-06,3.9
6060,maniac,5188,8e-06,3.9
6061,psychological,5187,8e-06,3.9
6062,robinson,5185,8e-06,3.9
6063,soo,5182,7.99e-06,3.9
6064,belle,5182,7.99e-06,3.9
6065,landscape,5181,7.99e-06,3.9
6066,straw,5179,7.99e-06,3.9
6067,dam,5177,7.98e-06,3.9
6068,mandy,5175,7.98e-06,3.9
6069,sayin,5174,7.98e-06,3.9
6070,accuse,5174,7.98e-06,3.9
6071,rehab,5172,7.98e-06,3.9
