rank,word,frequency,zipf
8450,liable,7.76e-06,3.89
8451,life's,7.76e-06,3.89
8452,memphis,7.76e-06,3.89
8453,midst,7.76e-06,3.89
8454,misery,7.76e-06,3.89
8455,module,7.76e-06,3.89
8456,mommy,7.76e-06,3.89
8457,monroe,7.76e-06,3.89
8458,mosque,7.76e-06,3.89
8459,moss,7.76e-06,3.89
8460,museums,7.76e-06,3.89
8461,mvp,7.76e-06,3.89
8462,nursery,7.76e-06,3.89
8463,obamacare,7.76e-06,3.89
8464,onion,7.76e-06,3.89
8465,perspectives,7.76e-06,3.89
8466,peru,7.76e-06,3.89
8467,phrases,7.76e-06,3.89
8468,plague,7.76e-06,3.89
8469,plains,7.76e-06,3.89
8470,positively,7.76e-06,3.89
8471,powell,7.76e-06,3.89
8472,prevents,7.76e-06,3.89
8473,profiles,7.76e-06,3.89
8474,pursued,7.76e-06,3.89
8475,raids,7.76e-06,3.89
8476,recruit,7.76e-06,3.89
8477,resting,7.76e-06,3.89
8478,rex,7.76e-06,3.89
8479,rogue,7.76e-06,3.89
8480,roosevelt,7.76e-06,3.89
8481,salaries,7.76e-06,3.89
8482,sd,7.76e-06,3.89
8483,seated,7.76e-06,3.89
8484,sharply,7.76e-06,3.89
8485,showers,7.76e-06,3.89
8486,sincerely,7.76e-06,3.89
8487,sings,7.76e-06,3.89
8488,solidarity,7.76e-06,3.89
8489,specialty,7.76e-06,3.89
8490,supernatural,7.76e-06,3.89
8491,surprises,7.76e-06,3.89
8492,td,7.76e-06,3.89
8493,tens,7.76e-06,3.89
8494,thirteen,7.76e-06,3.89
8495,tomb,7.76e-06,3.89
8496,touring,7.76e-06,3.89
8497,traces,7.76e-06,3.89
8498,trademark,7.76e-06,3.89
8499,trim,7.76e-06,3.89
8500,umbrella,7.76e-06,3.89
8501,utilities,7.76e-06,3.89
8502,voyage,7.76e-06,3.89
8503,weaker,7.76e-06,3.89
8504,willie,7.76e-06,3.89
8505,yields,7.76e-06,3.89
8506,abbey,7.59e-06,3.88
8507,accepts,7.59e-06,3.88
8508,adjustment,7.59e-06,3.88
8509,andrea,7.59e-06,3.88
8510,assignments,7.59e-06,3.88
8511,attachment,7.59e-06,3.88
8512,baron,7.59e-06,3.88
8513,beatles,7.59e-06,3.88
8514,belfast,7.59e-06,3.88
8515,blah,7.59e-06,3.88
8516,blaming,7.59e-06,3.88
8517,bomber,7.59e-06,3.88
8518,bt,7.59e-06,3.88
8519,bunny,7.59e-06,3.88
8520,candle,7.59e-06,3.88
8521,carved,7.59e-06,3.88
8522,choir,7.59e-06,3.88
8523,clutch,7.59e-06,3.88
8524,coconut,7.59e-06,3.88
8525,committing,7.59e-06,3.88
8526,comprising,7.59e-06,3.88
8527,confession,7.59e-06,3.88
8528,consume,7.59e-06,3.88
8529,corridor,7.59e-06,3.88
8530,credibility,7.59e-06,3.88
8531,credited,7.59e-06,3.88
8532,critically,7.59e-06,3.88
8533,dem,7.59e-06,3.88
8534,distracted,7.59e-06,3.88
8535,dm,7.59e-06,3.88
8536,dolphins,7.59e-06,3.88
8537,estates,7.59e-06,3.88
8538,ferguson,7.59e-06,3.88
8539,ferrari,7.59e-06,3.88
8540,filters,7.59e-06,3.88
8541,fools,7.59e-06,3.88
8542,fourteen,7.59e-06,3.88
8543,fu,7.59e-06,3.88
8544,geometry,7.59e-06,3.88
8545,gf,7.59e-06,3.88
8546,ghosts,7.59e-06,3.88
8547,gossip,7.59e-06,3.88
8548,gp,7.59e-06,3.88
8549,grandparents,7.59e-06,3.88
8550,group's,7.59e-06,3.88
8551,haul,7.59e-06,3.88
8552,header,7.59e-06,3.88
8553,headphones,7.59e-06,3.88
8554,highways,7.59e-06,3.88
8555,holly,7.59e-06,3.88
8556,immense,7.59e-06,3.88
8557,imports,7.59e-06,3.88
8558,incentives,7.59e-06,3.88
8559,interfere,7.59e-06,3.88
8560,intersection,7.59e-06,3.88
8561,investigators,7.59e-06,3.88
8562,juvenile,7.59e-06,3.88
8563,karma,7.59e-06,3.88
8564,ki,7.59e-06,3.88
8565,knocking,7.59e-06,3.88
8566,kurt,7.59e-06,3.88
8567,leaks,7.59e-06,3.88
8568,leverage,7.59e-06,3.88
8569,lil,7.59e-06,3.88
8570,lining,7.59e-06,3.88
8571,luther,7.59e-06,3.88
8572,manila,7.59e-06,3.88
8573,mankind,7.59e-06,3.88
8574,mapping,7.59e-06,3.88
8575,masks,7.59e-06,3.88
8576,med,7.59e-06,3.88
8577,metric,7.59e-06,3.88
8578,militia,7.59e-06,3.88
8579,naming,7.59e-06,3.88
8580,ncaa,7.59e-06,3.88
8581,night's,7.59e-06,3.88
8582,nike,7.59e-06,3.88
8583,node,7.59e-06,3.88
8584,obstacles,7.59e-06,3.88
8585,opener,7.59e-06,3.88
8586,overwhelmed,7.59e-06,3.88
8587,performers,7.59e-06,3.88
8588,pg,7.59e-06,3.88
8589,pl,7.59e-06,3.88
8590,pointless,7.59e-06,3.88
8591,poles,7.59e-06,3.88
8592,preferences,7.59e-06,3.88
8593,prompted,7.59e-06,3.88
8594,proximity,7.59e-06,3.88
8595,qualification,7.59e-06,3.88
8596,qualifications,7.59e-06,3.88
8597,ranger,7.59e-06,3.88
8598,rendered,7.59e-06,3.88
8599,rented,7.59e-06,3.88
8600,reversed,7.59e-06,3.88
8601,robbed,7.59e-06,3.88
8602,sadness,7.59e-06,3.88
8603,scenarios,7.59e-06,3.88
8604,selective,7.59e-06,3.88
8605,seniors,7.59e-06,3.88
8606,sf,7.59e-06,3.88
8607,shiny,7.59e-06,3.88
8608,socialism,7.59e-06,3.88
8609,son's,7.59e-06,3.88
8610,sour,7.59e-06,3.88
8611,spoon,7.59e-06,3.88
8612,stressful,7.59e-06,3.88
8613,stretched,7.59e-06,3.88
8614,sucking,7.59e-06,3.88
8615,teddy,7.59e-06,3.88
8616,tenants,7.59e-06,3.88
8617,terrace,7.59e-06,3.88
8618,thief,7.59e-06,3.88
8619,transported,7.59e-06,3.88
8620,tribunal,7.59e-06,3.88
8621,undoubtedly,7.59e-06,3.88
8622,uniforms,7.59e-06,3.88
8623,verify,7.59e-06,3.88
8624,villain,7.59e-06,3.88
8625,whats,7.59e-06,3.88
8626,whistle,7.59e-06,3.88
8627,wife's,7.59e-06,3.88
8628,workshops,7.59e-06,3.88
8629,yale,7.59e-06,3.88
8630,yearly,7.59e-06,3.88
8631,yemen,7.59e-06,3.88
8632,⠀,7.59e-06,3.88
8633,abusive,7.41e-06,3.87
8634,alley,7.41e-06,3.87
8635,announcing,7.41e-06,3.87
8636,appetite,7.41e-06,3.87
8637,backyard,7.41e-06,3.87
8638,beth,7.41e-06,3.87
8639,beverly,7.41e-06,3.87
8640,bids,7.41e-06,3.87
8641,billboard,7.41e-06,3.87
8642,blades,7.41e-06,3.87
8643,boris,7.41e-06,3.87
8644,bully,7.41e-06,3.87
8645,burke,7.41e-06,3.87
8646,cables,7.41e-06,3.87
8647,calculate,7.41e-06,3.87
8648,calculations,7.41e-06,3.87
8649,chicks,7.41e-06,3.87
8650,conceived,7.41e-06,3.87
8651,consult,7.41e-06,3.87
8652,crashes,7.41e-06,3.87
8653,crowds,7.41e-06,3.87
8654,cunt,7.41e-06,3.87
8655,damned,7.41e-06,3.87
8656,dissolved,7.41e-06,3.87
8657,distinguish,7.41e-06,3.87
8658,dominate,7.41e-06,3.87
8659,dynasty,7.41e-06,3.87
8660,economist,7.41e-06,3.87
8661,endorsed,7.41e-06,3.87
8662,europeans,7.41e-06,3.87
8663,examining,7.41e-06,3.87
8664,extensively,7.41e-06,3.87
8665,fda,7.41e-06,3.87
8666,festivals,7.41e-06,3.87
8667,forehead,7.41e-06,3.87
8668,foreigners,7.41e-06,3.87
8669,forgiveness,7.41e-06,3.87
8670,gem,7.41e-06,3.87
8671,glen,7.41e-06,3.87
8672,graves,7.41e-06,3.87
8673,gregory,7.41e-06,3.87
8674,haunted,7.41e-06,3.87
8675,hayes,7.41e-06,3.87
8676,heather,7.41e-06,3.87
8677,hiking,7.41e-06,3.87
8678,hypothesis,7.41e-06,3.87
8679,illegally,7.41e-06,3.87
8680,illustrations,7.41e-06,3.87
8681,inclined,7.41e-06,3.87
8682,informal,7.41e-06,3.87
8683,jew,7.41e-06,3.87
8684,learnt,7.41e-06,3.87
8685,lending,7.41e-06,3.87
8686,marker,7.41e-06,3.87
8687,marsh,7.41e-06,3.87
8688,marshal,7.41e-06,3.87
8689,maturity,7.41e-06,3.87
8690,maya,7.41e-06,3.87
8691,messy,7.41e-06,3.87
8692,mia,7.41e-06,3.87
8693,minneapolis,7.41e-06,3.87
8694,molly,7.41e-06,3.87
8695,morrison,7.41e-06,3.87
8696,mtv,7.41e-06,3.87
8697,muhammad,7.41e-06,3.87
8698,neighboring,7.41e-06,3.87
8699,neighbours,7.41e-06,3.87
8700,ninja,7.41e-06,3.87
8701,optimistic,7.41e-06,3.87
8702,outlined,7.41e-06,3.87
8703,owl,7.41e-06,3.87
8704,parenting,7.41e-06,3.87
8705,peaks,7.41e-06,3.87
8706,pharmacy,7.41e-06,3.87
8707,pools,7.41e-06,3.87
8708,preparations,7.41e-06,3.87
8709,problematic,7.41e-06,3.87
8710,proceeded,7.41e-06,3.87
8711,processor,7.41e-06,3.87
8712,promotional,7.41e-06,3.87
8713,pros,7.41e-06,3.87
8714,prospective,7.41e-06,3.87
8715,psychiatric,7.41e-06,3.87
8716,regulate,7.41e-06,3.87
8717,renaissance,7.41e-06,3.87
8718,repeal,7.41e-06,3.87
8719,reuters,7.41e-06,3.87
8720,riots,7.41e-06,3.87
8721,roast,7.41e-06,3.87
8722,robertson,7.41e-06,3.87
8723,rubbish,7.41e-06,3.87
8724,saga,7.41e-06,3.87
8725,salon,7.41e-06,3.87
8726,seventeen,7.41e-06,3.87
8727,shields,7.41e-06,3.87
8728,sliding,7.41e-06,3.87
8729,sodium,7.41e-06,3.87
8730,surplus,7.41e-06,3.87
8731,swallow,7.41e-06,3.87
8732,systematic,7.41e-06,3.87
8733,theaters,7.41e-06,3.87
8734,transmitted,7.41e-06,3.87
8735,tuned,7.41e-06,3.87
8736,unacceptable,7.41e-06,3.87
8737,unaware,7.41e-06,3.87
8738,uncommon,7.41e-06,3.87
8739,underway,7.41e-06,3.87
8740,unified,7.41e-06,3.87
8741,unstable,7.41e-06,3.87
8742,upstairs,7.41e-06,3.87
8743,vague,7.41e-06,3.87
8744,wee,7.41e-06,3.87
8745,woo,7.41e-06,3.87
8746,xd,7.41e-06,3.87
8747,zip,7.41e-06,3.87
8748,a00,7.24e-06,3.86
8749,abs,7.24e-06,3.86
8750,abundance,7.24e-06,3.86
8751,advancing,7.24e-06,3.86
8752,ahh,7.24e-06,3.86
8753,alberta,7.24e-06,3.86
8754,ant,7.24e-06,3.86
8755,antique,7.24e-06,3.86
8756,autonomy,7.24e-06,3.86
8757,baptist,7.24e-06,3.86
8758,behavioral,7.24e-06,3.86
8759,biden,7.24e-06,3.86
8760,booking,7.24e-06,3.86
8761,breeze,7.24e-06,3.86
8762,brett,7.24e-06,3.86
8763,browns,7.24e-06,3.86
8764,canadians,7.24e-06,3.86
8765,carnival,7.24e-06,3.86
8766,commodity,7.24e-06,3.86
8767,congressman,7.24e-06,3.86
8768,containers,7.24e-06,3.86
8769,cooperative,7.24e-06,3.86
8770,coral,7.24e-06,3.86
8771,correlation,7.24e-06,3.86
8772,correspondent,7.24e-06,3.86
8773,coupon,7.24e-06,3.86
8774,covid,7.24e-06,3.86
8775,crosses,7.24e-06,3.86
8776,curtain,7.24e-06,3.86
8777,curves,7.24e-06,3.86
8778,defines,7.24e-06,3.86
8779,delivers,7.24e-06,3.86
8780,demonstrates,7.24e-06,3.86
8781,dentist,7.24e-06,3.86
8782,dodgers,7.24e-06,3.86
8783,dough,7.24e-06,3.86
8784,dug,7.24e-06,3.86
8785,endangered,7.24e-06,3.86
8786,envelope,7.24e-06,3.86
8787,exhibited,7.24e-06,3.86
8788,fade,7.24e-06,3.86
8789,fatigue,7.24e-06,3.86
8790,fellowship,7.24e-06,3.86
8791,fictional,7.24e-06,3.86
8792,fragile,7.24e-06,3.86
8793,fringe,7.24e-06,3.86
8794,fulfill,7.24e-06,3.86
8795,gaps,7.24e-06,3.86
8796,granite,7.24e-06,3.86
8797,greens,7.24e-06,3.86
8798,handbook,7.24e-06,3.86
8799,hardy,7.24e-06,3.86
8800,honors,7.24e-06,3.86
8801,india's,7.24e-06,3.86
8802,insights,7.24e-06,3.86
8803,instinct,7.24e-06,3.86
8804,inviting,7.24e-06,3.86
8805,irony,7.24e-06,3.86
8806,ivan,7.24e-06,3.86
8807,joyce,7.24e-06,3.86
8808,judgement,7.24e-06,3.86
8809,judiciary,7.24e-06,3.86
8810,jumps,7.24e-06,3.86
8811,lads,7.24e-06,3.86
8812,legion,7.24e-06,3.86
8813,lethal,7.24e-06,3.86
8814,lime,7.24e-06,3.86
8815,lively,7.24e-06,3.86
8816,logistics,7.24e-06,3.86
8817,lowered,7.24e-06,3.86
8818,lynn,7.24e-06,3.86
8819,maid,7.24e-06,3.86
8820,manning,7.24e-06,3.86
8821,manuel,7.24e-06,3.86
8822,maple,7.24e-06,3.86
8823,mickey,7.24e-06,3.86
8824,midfielder,7.24e-06,3.86
8825,mindset,7.24e-06,3.86
8826,mistress,7.24e-06,3.86
8827,moms,7.24e-06,3.86
8828,mon,7.24e-06,3.86
8829,monkeys,7.24e-06,3.86
8830,morality,7.24e-06,3.86
8831,mortal,7.24e-06,3.86
8832,mounting,7.24e-06,3.86
8833,nonprofit,7.24e-06,3.86
8834,nsa,7.24e-06,3.86
8835,oils,7.24e-06,3.86
8836,operative,7.24e-06,3.86
8837,outs,7.24e-06,3.86
8838,owed,7.24e-06,3.86
8839,panama,7.24e-06,3.86
8840,patches,7.24e-06,3.86
8841,pickup,7.24e-06,3.86
8842,portraits,7.24e-06,3.86
8843,pouring,7.24e-06,3.86
8844,prestigious,7.24e-06,3.86
8845,prompt,7.24e-06,3.86
8846,quantities,7.24e-06,3.86
8847,radius,7.24e-06,3.86
8848,referee,7.24e-06,3.86
8849,relay,7.24e-06,3.86
8850,rig,7.24e-06,3.86
8851,risen,7.24e-06,3.86
8852,rows,7.24e-06,3.86
8853,sacramento,7.24e-06,3.86
8854,scroll,7.24e-06,3.86
8855,searches,7.24e-06,3.86
8856,sh,7.24e-06,3.86
8857,smiled,7.24e-06,3.86
8858,snacks,7.24e-06,3.86
8859,snakes,7.24e-06,3.86
8860,sovereignty,7.24e-06,3.86
8861,strips,7.24e-06,3.86
8862,stunt,7.24e-06,3.86
8863,subjected,7.24e-06,3.86
8864,sucked,7.24e-06,3.86
8865,sunlight,7.24e-06,3.86
8866,surf,7.24e-06,3.86
8867,symbolic,7.24e-06,3.86
8868,sync,7.24e-06,3.86
8869,taxpayer,7.24e-06,3.86
8870,tempted,7.24e-06,3.86
8871,thrust,7.24e-06,3.86
8872,trevor,7.24e-06,3.86
8873,trilogy,7.24e-06,3.86
8874,url,7.24e-06,3.86
8875,weights,7.24e-06,3.86
8876,wheelchair,7.24e-06,3.86
8877,whore,7.24e-06,3.86
8878,wiped,7.24e-06,3.86
8879,yahoo,7.24e-06,3.86
8880,youre,7.24e-06,3.86
8881,yourselves,7.24e-06,3.86
8882,accompanying,7.08e-06,3.85
8883,accusations,7.08e-06,3.85
8884,acids,7.08e-06,3.85
8885,administrators,7.08e-06,3.85
8886,aired,7.08e-06,3.85
8887,allowance,7.08e-06,3.85
8888,andre,7.08e-06,3.85
8889,apologies,7.08e-06,3.85
8890,arbitrary,7.08e-06,3.85
8891,atm,7.08e-06,3.85
8892,autonomous,7.08e-06,3.85
8893,averaged,7.08e-06,3.85
8894,bait,7.08e-06,3.85
8895,bark,7.08e-06,3.85
8896,bets,7.08e-06,3.85
8897,blogger,7.08e-06,3.85
8898,bra,7.08e-06,3.85
8899,brighton,7.08e-06,3.85
8900,brotherhood,7.08e-06,3.85
8901,buddhist,7.08e-06,3.85
8902,builder,7.08e-06,3.85
8903,cakes,7.08e-06,3.85
8904,carriage,7.08e-06,3.85
8905,celebrations,7.08e-06,3.85
8906,censorship,7.08e-06,3.85
8907,cf,7.08e-06,3.85
8908,cl,7.08e-06,3.85
8909,clarify,7.08e-06,3.85
8910,climbed,7.08e-06,3.85
8911,comp,7.08e-06,3.85
8912,compilation,7.08e-06,3.85
8913,composer,7.08e-06,3.85
8914,comprises,7.08e-06,3.85
8915,constitute,7.08e-06,3.85
8916,correspondence,7.08e-06,3.85
8917,cowboy,7.08e-06,3.85
8918,defendants,7.08e-06,3.85
8919,desirable,7.08e-06,3.85
8920,devastating,7.08e-06,3.85
8921,diagram,7.08e-06,3.85
8922,dismiss,7.08e-06,3.85
8923,editions,7.08e-06,3.85
8924,erected,7.08e-06,3.85
8925,explorer,7.08e-06,3.85
8926,farther,7.08e-06,3.85
8927,favorable,7.08e-06,3.85
8928,feminism,7.08e-06,3.85
8929,flaws,7.08e-06,3.85
8930,forums,7.08e-06,3.85
8931,freed,7.08e-06,3.85
8932,galleries,7.08e-06,3.85
8933,gasoline,7.08e-06,3.85
8934,genesis,7.08e-06,3.85
8935,geographical,7.08e-06,3.85
8936,governed,7.08e-06,3.85
8937,governmental,7.08e-06,3.85
8938,grandson,7.08e-06,3.85
8939,guy's,7.08e-06,3.85
8940,halls,7.08e-06,3.85
8941,handles,7.08e-06,3.85
8942,heavier,7.08e-06,3.85
8943,herbert,7.08e-06,3.85
8944,hints,7.08e-06,3.85
8945,husband's,7.08e-06,3.85
8946,incomplete,7.08e-06,3.85
8947,incorporate,7.08e-06,3.85
8948,interrupted,7.08e-06,3.85
8949,ivory,7.08e-06,3.85
8950,kerry,7.08e-06,3.85
8951,kirk,7.08e-06,3.85
8952,lang,7.08e-06,3.85
8953,lengthy,7.08e-06,3.85
8954,levy,7.08e-06,3.85
8955,lp,7.08e-06,3.85
8956,manipulation,7.08e-06,3.85
8957,merchants,7.08e-06,3.85
8958,misses,7.08e-06,3.85
8959,mlb,7.08e-06,3.85
8960,mock,7.08e-06,3.85
8961,necklace,7.08e-06,3.85
8962,niche,7.08e-06,3.85
8963,nina,7.08e-06,3.85
8964,o'brien,7.08e-06,3.85
8965,obscure,7.08e-06,3.85
8966,ot,7.08e-06,3.85
8967,para,7.08e-06,3.85
8968,peterson,7.08e-06,3.85
8969,popped,7.08e-06,3.85
8970,porch,7.08e-06,3.85
8971,portrayed,7.08e-06,3.85
8972,possessed,7.08e-06,3.85
8973,princeton,7.08e-06,3.85
8974,proposition,7.08e-06,3.85
8975,railways,7.08e-06,3.85
8976,readings,7.08e-06,3.85
8977,recession,7.08e-06,3.85
8978,richards,7.08e-06,3.85
8979,rim,7.08e-06,3.85
8980,seals,7.08e-06,3.85
8981,secondly,7.08e-06,3.85
8982,sequences,7.08e-06,3.85
8983,settling,7.08e-06,3.85
8984,sherman,7.08e-06,3.85
8985,spinal,7.08e-06,3.85
8986,spiral,7.08e-06,3.85
8987,spit,7.08e-06,3.85
8988,splash,7.08e-06,3.85
8989,stretching,7.08e-06,3.85
8990,successive,7.08e-06,3.85
8991,superhero,7.08e-06,3.85
8992,taxpayers,7.08e-06,3.85
8993,therapeutic,7.08e-06,3.85
8994,threads,7.08e-06,3.85
8995,ti,7.08e-06,3.85
8996,timely,7.08e-06,3.85
8997,tomato,7.08e-06,3.85
8998,tub,7.08e-06,3.85
8999,ufc,7.08e-06,3.85
9000,undergraduate,7.08e-06,3.85
9001,undertaken,7.08e-06,3.85
9002,uranium,7.08e-06,3.85
9003,utter,7.08e-06,3.85
9004,vietnamese,7.08e-06,3.85
9005,volleyball,7.08e-06,3.85
9006,walsh,7.08e-06,3.85
9007,wires,7.08e-06,3.85
9008,yell,7.08e-06,3.85
9009,2d,6.92e-06,3.84
9010,advertisement,6.92e-06,3.84
9011,analysts,6.92e-06,3.84
9012,analyze,6.92e-06,3.84
9013,atmospheric,6.92e-06,3.84
9014,bangkok,6.92e-06,3.84
9015,batting,6.92e-06,3.84
9016,bb,6.92e-06,3.84
9017,bitches,6.92e-06,3.84
9018,bracket,6.92e-06,3.84
9019,branded,6.92e-06,3.84
9020,bryant,6.92e-06,3.84
9021,cairo,6.92e-06,3.84
9022,cardiac,6.92e-06,3.84
9023,catholics,6.92e-06,3.84
9024,commanding,6.92e-06,3.84
9025,confirms,6.92e-06,3.84
9026,confronted,6.92e-06,3.84
9027,crashing,6.92e-06,3.84
9028,crawford,6.92e-06,3.84
9029,creep,6.92e-06,3.84
9030,daylight,6.92e-06,3.84
9031,dee,6.92e-06,3.84
9032,dems,6.92e-06,3.84
9033,devon,6.92e-06,3.84
9034,disclose,6.92e-06,3.84
9035,doe,6.92e-06,3.84
9036,donna,6.92e-06,3.84
9037,elbow,6.92e-06,3.84
9038,encourages,6.92e-06,3.84
9039,enthusiastic,6.92e-06,3.84
9040,envy,6.92e-06,3.84
9041,establishments,6.92e-06,3.84
9042,exile,6.92e-06,3.84
9043,exploitation,6.92e-06,3.84
9044,felix,6.92e-06,3.84
9045,futures,6.92e-06,3.84
9046,gel,6.92e-06,3.84
9047,genetics,6.92e-06,3.84
9048,goose,6.92e-06,3.84
9049,grill,6.92e-06,3.84
9050,grounded,6.92e-06,3.84
9051,hating,6.92e-06,3.84
9052,heel,6.92e-06,3.84
9053,heroic,6.92e-06,3.84
9054,hut,6.92e-06,3.84
9055,inmates,6.92e-06,3.84
9056,instructed,6.92e-06,3.84
9057,ira,6.92e-06,3.84
9058,jenkins,6.92e-06,3.84
9059,johns,6.92e-06,3.84
9060,knives,6.92e-06,3.84
9061,louisville,6.92e-06,3.84
9062,malaysian,6.92e-06,3.84
9063,margins,6.92e-06,3.84
9064,marina,6.92e-06,3.84
9065,mat,6.92e-06,3.84
9066,melissa,6.92e-06,3.84
9067,milton,6.92e-06,3.84
9068,miranda,6.92e-06,3.84
9069,ml,6.92e-06,3.84
9070,monopoly,6.92e-06,3.84
9071,nash,6.92e-06,3.84
9072,nationally,6.92e-06,3.84
9073,nobel,6.92e-06,3.84
9074,norfolk,6.92e-06,3.84
9075,outrage,6.92e-06,3.84
9076,owning,6.92e-06,3.84
9077,pains,6.92e-06,3.84
9078,paperwork,6.92e-06,3.84
9079,pdf,6.92e-06,3.84
9080,pitched,6.92e-06,3.84
9081,poets,6.92e-06,3.84
9082,poisoning,6.92e-06,3.84
9083,promptly,6.92e-06,3.84
9084,que,6.92e-06,3.84
9085,rains,6.92e-06,3.84
9086,recovering,6.92e-06,3.84
9087,renewal,6.92e-06,3.84
9088,repeating,6.92e-06,3.84
9089,rifles,6.92e-06,3.84
9090,robbie,6.92e-06,3.84
9091,ruler,6.92e-06,3.84
9092,school's,6.92e-06,3.84
9093,screams,6.92e-06,3.84
9094,sellers,6.92e-06,3.84
9095,sights,6.92e-06,3.84
9096,sincere,6.92e-06,3.84
9097,skating,6.92e-06,3.84
9098,skiing,6.92e-06,3.84
9099,slaughter,6.92e-06,3.84
9100,smashed,6.92e-06,3.84
9101,sox,6.92e-06,3.84
9102,sperm,6.92e-06,3.84
9103,spill,6.92e-06,3.84
9104,steadily,6.92e-06,3.84
9105,stripped,6.92e-06,3.84
9106,supplier,6.92e-06,3.84
9107,swamp,6.92e-06,3.84
9108,swan,6.92e-06,3.84
9109,switches,6.92e-06,3.84
9110,synthesis,6.92e-06,3.84
9111,tasty,6.92e-06,3.84
9112,tattoos,6.92e-06,3.84
9113,teammate,6.92e-06,3.84
9114,testify,6.92e-06,3.84
9115,tolerate,6.92e-06,3.84
9116,tournaments,6.92e-06,3.84
9117,travelers,6.92e-06,3.84
9118,treason,6.92e-06,3.84
9119,trustees,6.92e-06,3.84
9120,typing,6.92e-06,3.84
9121,urine,6.92e-06,3.84
9122,vanilla,6.92e-06,3.84
9123,vermont,6.92e-06,3.84
9124,vic,6.92e-06,3.84
9125,vii,6.92e-06,3.84
9126,violet,6.92e-06,3.84
9127,weighing,6.92e-06,3.84
9128,wendy,6.92e-06,3.84
9129,activation,6.76e-06,3.83
9130,afghan,6.76e-06,3.83
9131,afterward,6.76e-06,3.83
9132,agreeing,6.76e-06,3.83
9133,ahmed,6.76e-06,3.83
9134,allocated,6.76e-06,3.83
9135,appealed,6.76e-06,3.83
9136,applause,6.76e-06,3.83
9137,bald,6.76e-06,3.83
9138,barrels,6.76e-06,3.83
9139,boil,6.76e-06,3.83
9140,borough,6.76e-06,3.83
9141,boyd,6.76e-06,3.83
9142,bp,6.76e-06,3.83
9143,breakthrough,6.76e-06,3.83
9144,calif,6.76e-06,3.83
9145,ce,6.76e-06,3.83
9146,charities,6.76e-06,3.83
9147,cheering,6.76e-06,3.83
9148,chooses,6.76e-06,3.83
9149,churchill,6.76e-06,3.83
9150,combinations,6.76e-06,3.83
9151,commenting,6.76e-06,3.83
9152,competitions,6.76e-06,3.83
9153,cone,6.76e-06,3.83
9154,connects,6.76e-06,3.83
9155,convey,6.76e-06,3.83
9156,critique,6.76e-06,3.83
9157,crushing,6.76e-06,3.83
9158,curved,6.76e-06,3.83
9159,cyrus,6.76e-06,3.83
9160,decay,6.76e-06,3.83
9161,declining,6.76e-06,3.83
9162,depressing,6.76e-06,3.83
9163,dessert,6.76e-06,3.83
9164,destinations,6.76e-06,3.83
9165,diagnostic,6.76e-06,3.83
9166,diane,6.76e-06,3.83
9167,differential,6.76e-06,3.83
9168,discourse,6.76e-06,3.83
9169,distances,6.76e-06,3.83
9170,dominance,6.76e-06,3.83
9171,donors,6.76e-06,3.83
9172,downloaded,6.76e-06,3.83
9173,earth's,6.76e-06,3.83
9174,economically,6.76e-06,3.83
9175,entertain,6.76e-06,3.83
9176,evaluated,6.76e-06,3.83
9177,exploit,6.76e-06,3.83
9178,fireworks,6.76e-06,3.83
9179,flown,6.76e-06,3.83
9180,floyd,6.76e-06,3.83
9181,founders,6.76e-06,3.83
9182,freeman,6.76e-06,3.83
9183,game's,6.76e-06,3.83
9184,gandhi,6.76e-06,3.83
9185,gateway,6.76e-06,3.83
9186,ge,6.76e-06,3.83
9187,guarantees,6.76e-06,3.83
9188,humidity,6.76e-06,3.83
9189,humour,6.76e-06,3.83
9190,imagery,6.76e-06,3.83
9191,imply,6.76e-06,3.83
9192,indicators,6.76e-06,3.83
9193,inherent,6.76e-06,3.83
9194,inland,6.76e-06,3.83
9195,inning,6.76e-06,3.83
9196,innocence,6.76e-06,3.83
9197,investigator,6.76e-06,3.83
9198,isle,6.76e-06,3.83
9199,ivy,6.76e-06,3.83
9200,justification,6.76e-06,3.83
9201,ka,6.76e-06,3.83
9202,katherine,6.76e-06,3.83
9203,lego,6.76e-06,3.83
9204,licenses,6.76e-06,3.83
9205,livestock,6.76e-06,3.83
9206,liz,6.76e-06,3.83
9207,llc,6.76e-06,3.83
9208,mafia,6.76e-06,3.83
9209,manners,6.76e-06,3.83
9210,merry,6.76e-06,3.83
9211,mick,6.76e-06,3.83
9212,missionary,6.76e-06,3.83
9213,nationalism,6.76e-06,3.83
9214,naughty,6.76e-06,3.83
9215,nepal,6.76e-06,3.83
9216,newman,6.76e-06,3.83
9217,notified,6.76e-06,3.83
9218,notorious,6.76e-06,3.83
9219,obey,6.76e-06,3.83
9220,olivia,6.76e-06,3.83
9221,organizational,6.76e-06,3.83
9222,outfits,6.76e-06,3.83
9223,outright,6.76e-06,3.83
9224,overly,6.76e-06,3.83
9225,oversight,6.76e-06,3.83
9226,panthers,6.76e-06,3.83
9227,persian,6.76e-06,3.83
9228,phases,6.76e-06,3.83
9229,photographers,6.76e-06,3.83
9230,polling,6.76e-06,3.83
9231,popping,6.76e-06,3.83
9232,prisons,6.76e-06,3.83
9233,prototype,6.76e-06,3.83
9234,pumpkin,6.76e-06,3.83
9235,pumps,6.76e-06,3.83
9236,punched,6.76e-06,3.83
