word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
outsider,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outsi/outsider__us_1_rr.ogg
outstanding,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/out/outst/outstanding__us_1.ogg
overcome,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overc/overcome__us_1.ogg
overlook,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overl/overlook__us_1.ogg
overly,B2,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overl/overly__us_1.ogg
overnight,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overn/overnight__us_1.ogg
overseas,A2,B2,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overs/overseas__us_1.ogg
overturn,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overt/overturn__us_1.ogg
overwhelm,B1,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overw/overwhelm__us_1.ogg
overwhelming,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/ove/overw/overwhelming__us_1.ogg
owe,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/owe/owe__/owe__us_1.ogg
own,B1,A1,verb,"adjective, pronoun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/own/own__/own__us_1.ogg
owner,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/own/owner/owner__us_1.ogg
oxygen,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/o/oxy/oxyge/oxygen__us_1.ogg
pace,B1,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pac/pace_/pace__us_1.ogg
pack,A2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pac/pack_/pack__us_1.ogg
pad,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pad/pad__/pad__us_1.ogg
pain,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pai/pain_/pain__us_1.ogg
palace,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pal/palac/palace__us_2.ogg
palm,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pal/palm_/palm__us_1_rr.ogg
pan,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pan/pan__/pan__us_1.ogg
pants,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pan/pants/pants__us_1.ogg
parental,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/paren/parental__us_1.ogg
park,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/park_/park__us_1.ogg
parking,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parki/parking__us_1.ogg
part,B2,A1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/part_/part__us_1.ogg
part-time,B1,B2,adverb,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/part_/part_time_1_us_1.ogg
partial,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/partial__us_1.ogg
participant,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/participant__us_1.ogg
particular,B2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/parti/particular__us_1.ogg
partly,A2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/par/partl/partly__us_1.ogg
pass,A2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/pass_/pass__us_1.ogg
passage,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passa/passage__us_5.ogg
passive,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passi/passive__us_1.ogg
passport,B1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passp/passport__us_1.ogg
password,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/passw/password__us_1.ogg
pastor,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pas/pasto/pastor__us_1.ogg
patch,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patch/patch__us_1.ogg
path,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/path_/path__us_1.ogg
patience,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patie/patience__us_1.ogg
patient,A2,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patie/patient__us_1.ogg
patrol,B1,C1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patro/patrol__us_1.ogg
patron,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patro/patron__us_1.ogg
pattern,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pat/patte/pattern__us_3.ogg
pause,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pau/pause/pause__us_1.ogg
pay,A1,A2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/pay__/pay__us_1.ogg
payment,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pay/payme/payment__us_1.ogg
peace,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pea/peace/peace__us_1.ogg
peaceful,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pea/peace/peaceful__us_1.ogg
peak,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pea/peak_/peak__us_1.ogg
peculiar,B1,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pec/pecul/peculiar__us_1.ogg
penny,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pen/penny/penny__us_2.ogg
pepper,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pep/peppe/pepper__us_2.ogg
per,B1,A2,preposition,preposition,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/per__/per__us_1.ogg
percentage,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perce/percentage__us_2.ogg
perfect,A2,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perfe/perfect__us_1.ogg
perfectly,A2,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perfe/perfectly__us_2.ogg
performance,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perfo/performance__us_2.ogg
permanent,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perma/permanent__us_1.ogg
permanently,B1,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perma/permanently__us_1.ogg
permit,B1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/permi/permit__us_2.ogg
persist,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/persi/persist__us_1.ogg
persistent,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/persi/persistent__us_1.ogg
personnel,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/per/perso/personnel__us_1.ogg
pet,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pet/pet__/pet__us_2.ogg
phenomenon,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phe/pheno/phenomenon__us_1_rr.ogg
philosopher,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phi/philo/philosopher__us_1.ogg
philosophical,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phi/philo/philosophical__us_1.ogg
philosophy,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phi/philo/philosophy__us_1.ogg
photograph,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/photo/photograph__us_2.ogg
photographer,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/photo/photographer__us_1.ogg
photography,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pho/photo/photography__us_1.ogg
phrase,B1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phr/phras/phrase__us_1.ogg
physician,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phy/physi/physician__us_1.ogg
physics,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/phy/physi/physics__us_2.ogg
pick,A1,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pic/pick_/pick__us_1.ogg
picture,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pic/pictu/picture__us_2.ogg
pile,A2,B2,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pil/pile_/pile__us_1.ogg
pill,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pil/pill_/pill__us_1.ogg
pink,A2,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pin/pink_/pink__us_1.ogg
pirate,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pir/pirat/pirate__us_1.ogg
pit,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pit/pit__/pit__us_1.ogg
pity,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pit/pity_/pity__us_1.ogg
place,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/place/place__us_1.ogg
plain,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plain/plain__us_1.ogg
plan,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plan_/plan__us_1.ogg
planning,B2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plann/planning__us_3.ogg
plant,B1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plant/plant__us_1.ogg
plastic,B1,A2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/plast/plastic__us_2.ogg
platform,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pla/platf/platform__us_1.ogg
plead,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/plead/plead__us_1.ogg
pleasant,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/pleas/pleasant__us_1.ogg
please,B1,A1,verb,"exclamation, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/pleas/please__us_2.ogg
pleasure,A1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/ple/pleas/pleasure__us_1.ogg
plot,B2,B1,noun,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/plo/plot_/plot__us_1.ogg
plug,B2,C1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/plu/plug_/plug__us_1.ogg
plus,A2,B2,preposition,"adjective, conjunction, noun, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/plu/plus_/plus__us_1.ogg
pocket,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poc/pocke/pocket__us_1.ogg
poem,A1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poe/poem_/poem__us_1.ogg
point,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/point/point__us_1.ogg
poison,B2,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/poi/poiso/poison__us_1.ogg
pole,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/pole_/pole__us_1.ogg
police,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/police__us_1.ogg
policeman,A2,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polic/policeman__us_1.ogg
political,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/polit/political__us_1.ogg
pollution,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pol/pollu/pollution__us_2.ogg
pond,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pon/pond_/pond__us_1.ogg
pop,B2,A2,verb,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pop/pop__/pop__us_1.ogg
popular,A2,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pop/popul/popular__us_1.ogg
portrait,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/por/portr/portrait__us_1.ogg
positive,B1,A1,adjective,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/posit/positive__us_2.ogg
possess,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/posse/possess__us_2.ogg
possession,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/posse/possession__us_2.ogg
possibility,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/possi/possibility__us_4.ogg
possible,A2,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/possi/possible__us_1.ogg
possibly,A2,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/possi/possibly__us_1.ogg
post,A2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/post_/post__us_1.ogg
poster,A1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/poste/poster__us_2.ogg
postpone,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pos/postp/postpone__us_1.ogg
potential,B1,B2,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pot/poten/potential__us_3.ogg
pound,B2,A1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pou/pound/pound__us_1.ogg
pour,A2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pou/pour_/pour__us_1.ogg
powder,B2,B1,verb,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pow/powde/powder__us_2.ogg
powerful,A2,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pow/power/powerful__us_3.ogg
pray,A1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pra/pray_/pray__us_1.ogg
precious,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preci/precious__us_1.ogg
precise,A2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preci/precise__us_1.ogg
prediction,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/predi/prediction__us_3.ogg
prefer,A2,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prefe/prefer__us_3.ogg
preference,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prefe/preference__us_1_rr.ogg
pregnant,B1,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/pregn/pregnant__us_1.ogg
prejudice,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preju/prejudice__us_1.ogg
preliminary,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preli/preliminary__us_1.ogg
preparation,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prepa/preparation__us_2.ogg
prepare,A2,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prepa/prepare__us_4.ogg
prescribe,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presc/prescribe__us_1.ogg
prescription,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presc/prescription__us_1.ogg
presence,B1,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prese/presence__us_2.ogg
present,B2,A1,verb,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prese/present__us_1.ogg
preservation,B1,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prese/preservation__us_1.ogg
preserve,B1,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prese/preserve__us_4.ogg
presidency,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presi/presidency__us_1.ogg
president,B1,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presi/president__us_1_rr.ogg
presidential,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presi/presidential__us_1.ogg
pressure,A2,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/press/pressure__us_2.ogg
prestigious,B2,C1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prest/prestigious__us_2_rr.ogg
presumably,B2,C1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/presu/presumably__us_1.ogg
pretend,A2,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prete/pretend__us_4.ogg
pretty,A2,A1,adverb,"adjective, adverb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/prett/pretty__us_3.ogg
prevail,B2,C1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preva/prevail__us_1.ogg
prevention,B2,C1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/preve/prevention__us_1.ogg
previously,B2,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pre/previ/previously__us_2.ogg
price,B2,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/price/price__us_1.ogg
pride,A2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/p/pri/pride/pride__us_1.ogg
