word,cefrj_cefr,ox5k_cefr,cefrj_pos,ox5k_pos,voice_url
tent,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ten/tent_/tent__us_1.ogg
terrible,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terri/terrible__us_1.ogg
territory,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ter/terri/territory__us_1.ogg
than,A1,A1,preposition,"conjunction, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/than_/than__us_3_rr.ogg
thank,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thank__us_1.ogg
thanks,A1,A1,noun,"exclamation, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tha/thank/thanks__us_1.ogg
the,A1,A1,determiner,definite article,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/the__/the__us_1_rr.ogg
their,A1,A1,determiner,determiner,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/their/their__us_2_rr.ogg
them,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/them_/them__us_3_rr.ogg
themselves,A2,A2,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/thems/themselves__us_1_rr.ogg
then,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/then_/then__us_1.ogg
theory,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/theor/theory__us_2_rr.ogg
therapist,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/thera/therapist__us_1.ogg
therapy,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/thera/therapy__us_2.ogg
there,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/there/there__us_1.ogg
thesis,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/thesi/thesis__us_1.ogg
they,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/the/they_/they__us_1.ogg
thief,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thief/thief__us_1.ogg
thing,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thing/thing__us_1.ogg
think,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/think/think__us_1.ogg
third,A2,A2,adjective,"noun, ordinal number",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/third/third__us_1.ogg
thirteen,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thirt/thirteen__us_1.ogg
thirty,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thi/thirt/thirty__us_1.ogg
thoroughly,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thoro/thoroughly__us_1_rr.ogg
thought,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tho/thoug/thought__us_2.ogg
threaten,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/threa/threaten__us_2.ogg
three,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/three/three__us_1.ogg
through,A1,A1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throu/through__us_1.ogg
throughout,B1,B1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throu/throughout__us_1.ogg
throw,A2,A2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thr/throw/throw__us_1.ogg
thursday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/thu/thurs/thursday__us_1_rr.ogg
ticket,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tic/ticke/ticket__us_1.ogg
tidy,A2,A2,verb,"adjective, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tid/tidy_/tidy__us_2.ogg
timing,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tim/timin/timing__us_1.ogg
tin,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tin/tin__/tin__us_1.ogg
tiny,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tin/tiny_/tiny__us_1.ogg
tired,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tir/tired/tired__us_1.ogg
to,A1,A1,preposition,"infinitive marker, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/to_/to__u/to__us_1_rr.ogg
today,A1,A1,noun,"adverb, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tod/today/today__us_1.ogg
together,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tog/toget/together__us_1.ogg
toilet,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/toi/toile/toilet__us_1.ogg
tomato,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tom/tomat/tomato__us_1.ogg
tomorrow,A1,A1,noun,"adverb, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tom/tomor/tomorrow__us_1_rr.ogg
ton,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ton/ton__/ton__us_1.ogg
tongue,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/ton/tongu/tongue__us_1.ogg
too,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/too__/too__us_1.ogg
tooth,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/too/tooth/tooth__us_1.ogg
topic,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/top/topic/topic__us_1.ogg
total,B1,B1,noun,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tot/total/total__us_1.ogg
totally,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tot/total/totally__us_1.ogg
touch,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/touch/touch__us_1.ogg
tough,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tou/tough/tough__us_1.ogg
town,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tow/town_/town__us_1.ogg
tradition,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/tradi/tradition__us_1.ogg
traditional,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/tradi/traditional__us_1.ogg
training,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/train/training__us_1.ogg
trait,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trait/trait__us_1.ogg
transition,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transition__us_1.ogg
translate,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/translate__us_2.ogg
transmit,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trans/transmit__us_2_rr.ogg
travel,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tra/trave/travel__us_2.ogg
treatment,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/treat/treatment__us_1.ogg
tree,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/tree_/tree__us_1.ogg
trend,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tre/trend/trend__us_1.ogg
trial,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/trial/trial__us_2.ogg
tribe,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tri/tribe/tribe__us_1.ogg
troop,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tro/troop/troop__us_1.ogg
trousers,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tro/trous/trousers__us_2.ogg
true,A1,A1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tru/true_/true__us_1.ogg
tuesday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tue/tuesd/tuesday__us_1_rr.ogg
tunnel,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tun/tunne/tunnel__us_2.ogg
turn,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tur/turn_/turn__us_1.ogg
tv,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/tv_/tv__u/tv__us_2.ogg
twelve,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/twe/twelv/twelve__us_1.ogg
twenty,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/twe/twent/twenty__us_1_rr.ogg
two,A1,A1,number,number,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/two/two__/two__us_1.ogg
typically,B1,B1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/t/typ/typic/typically__us_2.ogg
ultimate,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/ult/ultim/ultimate__us_1.ogg
ultimately,B2,B2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/ult/ultim/ultimately__us_1.ogg
umbrella,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/umb/umbre/umbrella__us_1.ogg
unable,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/una/unabl/unable__us_2.ogg
unacceptable,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/una/unacc/unacceptable__us_1.ogg
uncle,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unc/uncle/uncle__us_1.ogg
unconscious,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unc/uncon/unconscious__us_1.ogg
under,A1,A1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/under__us_1.ogg
undertake,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/und/under/undertake__us_1.ogg
unemployed,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/une/unemp/unemployed__us_2.ogg
unemployment,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/une/unemp/unemployment__us_1.ogg
unfortunately,A2,A2,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unf/unfor/unfortunately__us_1.ogg
unhappy,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unh/unhap/unhappy__us_1.ogg
uniform,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unifo/uniform__us_1.ogg
union,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/union/union__us_2.ogg
unit,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unit_/unit__us_1.ogg
universal,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/uni/unive/universal__us_1.ogg
unless,B1,B1,conjunction,conjunction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unl/unles/unless__us_1.ogg
unlikely,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unl/unlik/unlikely__us_1.ogg
until,A1,A1,preposition,"conjunction, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unt/until/until__us_1_rr.ogg
unusual,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/unu/unusu/unusual__us_1_rr.ogg
up,A1,A1,preposition,"adverb, preposition",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/up_/up__u/up__us_1.ogg
update,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/upd/updat/update__us_2.ogg
urban,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/urb/urban/urban__us_2.ogg
urge,B2,B2,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/urg/urge_/urge__us_1.ogg
us,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/us_/us__u/us__us_2_rr.ogg
usual,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/usu/usual/usual__us_1_rr.ogg
usually,A1,A1,adverb,adverb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/u/usu/usual/usually__us_1_rr.ogg
vacation,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vac/vacat/vacation__us_4.ogg
valid,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valid/valid__us_1.ogg
valley,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valle/valley__us_2.ogg
valuable,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/val/valua/valuable__us_2_rr.ogg
variation,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/varia/variation__us_1.ogg
various,B1,B1,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/var/vario/various__us_3.ogg
vegetable,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/veg/veget/vegetable__us_1.ogg
venue,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/ven/venue/venue__us_1.ogg
victim,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vic/victi/victim__us_1.ogg
video,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vid/video/video__us_1.ogg
visit,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vis/visit/visit__us_1.ogg
vital,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vit/vital/vital__us_1.ogg
vitamin,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vit/vitam/vitamin__us_1.ogg
voice,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/voi/voice/voice__us_1.ogg
volunteer,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vol/volun/volunteer__us_1.ogg
vote,B1,B1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/v/vot/vote_/vote__us_1.ogg
wage,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wag/wage_/wage__us_1.ogg
waiter,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wai/waite/waiter__us_1.ogg
walk,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wal/walk_/walk__us_1.ogg
wall,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wal/wall_/wall__us_1.ogg
want,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wan/want_/want__us_1_rr.ogg
warn,B1,B1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warn_/warn__us_1.ogg
warning,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/war/warni/warning__us_3.ogg
waste,B1,B1,verb,"adjective, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/was/waste/waste__us_1.ogg
watch,A1,A1,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wat/watch/watch__us_6.ogg
we,A1,A1,pronoun,pronoun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/we_/we__u/we__us_1.ogg
weak,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wea/weak_/weak__us_1.ogg
wealthy,B2,B2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wea/wealt/wealthy__us_2.ogg
weapon,B1,B1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wea/weapo/weapon__us_2.ogg
wear,A1,A1,verb,verb,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wea/wear_/wear__us_1.ogg
weather,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wea/weath/weather__us_2.ogg
web,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/web/web__/web__us_1.ogg
wedding,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wed/weddi/wedding__us_3.ogg
wednesday,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wed/wedne/wednesday__us_1_rr.ogg
week,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wee/week_/week__us_1.ogg
weekend,A1,A1,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wee/weeke/weekend__us_2.ogg
weight,A2,A2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wei/weigh/weight__us_1.ogg
welcome,A1,A1,verb,"adjective, exclamation, noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/welco/welcome__us_2.ogg
welfare,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/welfa/welfare__us_1.ogg
well,A1,A1,adverb,"adjective, adverb, exclamation, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wel/well_/well__us_2.ogg
wet,A2,A2,adjective,adjective,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wet/wet__/wet__us_1.ogg
what,A1,A1,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/wha/what_/what__us_1_rr.ogg
wheat,B2,B2,noun,noun,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/wheat/wheat__us_1.ogg
when,A1,A1,conjunction,"adverb, conjunction, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/when_/when__us_1_rr.ogg
whenever,B1,B1,conjunction,conjunction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/whene/whenever__us_1_rr.ogg
where,A1,A1,conjunction,"adverb, conjunction",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/where/where__us_1.ogg
whereas,B2,B2,conjunction,conjunction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/where/whereas__us_1_rr.ogg
whether,B1,B1,conjunction,conjunction,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whe/wheth/whether__us_1.ogg
which,A1,A1,pronoun,"determiner, pronoun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whi/which/which__us_1.ogg
whisper,B2,B2,verb,"noun, verb",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whi/whisp/whisper__us_1.ogg
white,A1,A1,noun,"adjective, noun",https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/w/whi/white/white__us_1.ogg
