rank,word,pos,cefr,frequency,zipf
6226,unfriendly,adjective,B1,1.26e-06,3.1
6227,anxiously,adverb,B1,1.23e-06,3.09
6228,campsite,noun,B1,1.23e-06,3.09
6229,coherence,noun,B2,1.23e-06,3.09
6230,consonant,noun,B1,1.23e-06,3.09
6231,cursor,noun,B2,1.23e-06,3.09
6232,frigate,noun,B2,1.23e-06,3.09
6233,indulgent,adjective,B2,1.23e-06,3.09
6234,inert,adjective,B2,1.23e-06,3.09
6235,piety,noun,B1,1.23e-06,3.09
6236,prefect,noun,B2,1.23e-06,3.09
6237,reunification,noun,B1,1.23e-06,3.09
6238,soybean,noun,B2,1.23e-06,3.09
6239,unwise,adjective,B2,1.23e-06,3.09
6240,exclamation mark,noun,B2,1.22e-06,3.09
6241,realization/realisation,noun,B2,1.22e-06,3.09
6242,certify,verb,B2,1.2e-06,3.08
6243,dropout,noun,B2,1.2e-06,3.08
6244,earring,noun,A2,1.2e-06,3.08
6245,frighten,verb,A2,1.2e-06,3.08
6246,harrow,noun,B2,1.2e-06,3.08
6247,housework,noun,B1,1.2e-06,3.08
6248,humiliate,verb,B2,1.2e-06,3.08
6249,irritate,verb,B1,1.2e-06,3.08
6250,minimize/minimise,verb,B1,1.2e-06,3.08
6251,momentary,adjective,B2,1.2e-06,3.08
6252,silverware,noun,B2,1.2e-06,3.08
6253,storyteller,noun,B1,1.2e-06,3.08
6254,suspiciously,adverb,B2,1.2e-06,3.08
6255,tiresome,adjective,B2,1.2e-06,3.08
6256,unmistakable,adjective,B2,1.2e-06,3.08
6257,abnormally,adverb,B2,1.17e-06,3.07
6258,circuitry,noun,B2,1.17e-06,3.07
6259,compress,noun,B2,1.17e-06,3.07
6260,draft/draught,noun,B2,1.17e-06,3.07
6261,drugstore,noun,A2,1.17e-06,3.07
6262,emphatically,adverb,B2,1.17e-06,3.07
6263,humanist,noun,B2,1.17e-06,3.07
6264,lawmaker,noun,B2,1.17e-06,3.07
6265,lifeguard,noun,B1,1.17e-06,3.07
6266,mogul,noun,B2,1.17e-06,3.07
6267,motorist,noun,B2,1.17e-06,3.07
6268,nomad,noun,B2,1.17e-06,3.07
6269,purposeful,adjective,B2,1.17e-06,3.07
6270,southward,adverb,B2,1.17e-06,3.07
6271,unify,verb,B1,1.17e-06,3.07
6272,yawn,"noun, verb",B2,1.17e-06,3.07
6273,criticize/criticise,verb,A2,1.16e-06,3.06
6274,beagle,noun,B2,1.15e-06,3.06
6275,excitedly,adverb,B1,1.15e-06,3.06
6276,farthest,adverb,B1,1.15e-06,3.06
6277,flutter,noun,B2,1.15e-06,3.06
6278,hatching,noun,B2,1.15e-06,3.06
6279,islander,noun,B2,1.15e-06,3.06
6280,purify,verb,B1,1.15e-06,3.06
6281,saucer,noun,B1,1.15e-06,3.06
6282,stimulant,noun,B2,1.15e-06,3.06
6283,thirdly,adverb,B2,1.15e-06,3.06
6284,vibrate,verb,B2,1.15e-06,3.06
6285,worsen,verb,B2,1.15e-06,3.06
6286,delicately,adverb,B2,1.12e-06,3.05
6287,fearsome,adjective,B2,1.12e-06,3.05
6288,flax,noun,B2,1.12e-06,3.05
6289,glorify,verb,B2,1.12e-06,3.05
6290,leisurely,adverb,B2,1.12e-06,3.05
6291,motherland,noun,B1,1.12e-06,3.05
6292,respiration,noun,B2,1.12e-06,3.05
6293,shiver,verb,B1,1.12e-06,3.05
6294,standstill,noun,B2,1.12e-06,3.05
6295,suffix,noun,B1,1.12e-06,3.05
6296,tremor,noun,B2,1.12e-06,3.05
6297,unsatisfactory,adjective,B2,1.12e-06,3.05
6298,bookmark,"noun, verb",B2,1.1e-06,3.04
6299,impossibility,noun,B2,1.1e-06,3.04
6300,nervousness,noun,B1,1.1e-06,3.04
6301,penicillin,noun,B2,1.1e-06,3.04
6302,strangle,verb,B2,1.1e-06,3.04
6303,tremble,verb,B1,1.1e-06,3.04
6304,unpack,verb,B1,1.1e-06,3.04
6305,babysit,verb,B1,1.07e-06,3.03
6306,desolation,noun,B2,1.07e-06,3.03
6307,incurable,adjective,B2,1.07e-06,3.03
6308,nourishment,noun,B2,1.07e-06,3.03
6309,petrified,adjective,B2,1.07e-06,3.03
6310,showbiz,noun,B2,1.07e-06,3.03
6311,stingy,adjective,B2,1.07e-06,3.03
6312,tasteless,adjective,B1,1.07e-06,3.03
6313,toil,verb,B2,1.07e-06,3.03
6314,trusty,adjective,B2,1.07e-06,3.03
6315,blackboard,noun,A2,1.05e-06,3.02
6316,dazzle,noun,B1,1.05e-06,3.02
6317,escalator,noun,A2,1.05e-06,3.02
6318,fantastically,adverb,B2,1.05e-06,3.02
6319,fluency,noun,B2,1.05e-06,3.02
6320,kerosene,noun,B2,1.05e-06,3.02
6321,nobleman,noun,B2,1.05e-06,3.02
6322,optimist,noun,B2,1.05e-06,3.02
6323,outwardly,adverb,B2,1.05e-06,3.02
6324,uninterested,adjective,B1,1.05e-06,3.02
6325,wither,verb,B1,1.05e-06,3.02
6326,mustache/moustache,noun,B2,1.04e-06,3.02
6327,adorn,verb,B2,1.02e-06,3.01
6328,eyelid,noun,B2,1.02e-06,3.01
6329,inanimate,adjective,B2,1.02e-06,3.01
6330,inflate,verb,B2,1.02e-06,3.01
6331,innovator,noun,B1,1.02e-06,3.01
6332,intermission,noun,B1,1.02e-06,3.01
6333,legislate,verb,B2,1.02e-06,3.01
6334,mutton,noun,B2,1.02e-06,3.01
6335,rearrange,verb,B1,1.02e-06,3.01
6336,refreshments,noun,B1,1.02e-06,3.01
6337,saucepan,noun,B1,1.02e-06,3.01
6338,snowboard,noun,B1,1.02e-06,3.01
6339,sportsmanship,noun,B1,1.02e-06,3.01
6340,stanza,noun,B2,1.02e-06,3.01
6341,heartwarming/heart-warming,adjective,B2,1.01e-06,3.0
6342,amazement,noun,B2,1e-06,3.0
6343,backpacking,noun,B1,1e-06,3.0
6344,handout,noun,B2,1e-06,3.0
6345,uncomfortably,adverb,B2,1e-06,3.0
6346,barbershop,noun,B2,9.77e-07,2.99
6347,clog,verb,B2,9.77e-07,2.99
6348,cyberspace,noun,B2,9.77e-07,2.99
6349,detach,verb,B2,9.77e-07,2.99
6350,duvet,noun,B1,9.77e-07,2.99
6351,faraway,adjective,B1,9.77e-07,2.99
6352,infringe,verb,B2,9.77e-07,2.99
6353,lowland,noun,B2,9.77e-07,2.99
6354,sliver,noun,B2,9.77e-07,2.99
6355,softness,noun,B2,9.77e-07,2.99
6356,unhelpful,adjective,B2,9.77e-07,2.99
6357,unkind,adjective,B2,9.77e-07,2.99
6358,sulfur/sulphur,noun,B2,9.69e-07,2.99
6359,organizer/organiser,noun,B2,9.57e-07,2.98
6360,bestow,verb,B2,9.55e-07,2.98
6361,bustle,verb,B2,9.55e-07,2.98
6362,cheerfully,adverb,B2,9.55e-07,2.98
6363,fasten,verb,B1,9.55e-07,2.98
6364,graphically,adverb,B2,9.55e-07,2.98
6365,ointment,noun,B2,9.55e-07,2.98
6366,schoolteacher,noun,B1,9.55e-07,2.98
6367,shoplifting,noun,B2,9.55e-07,2.98
6368,simplification,noun,B2,9.55e-07,2.98
6369,subculture,noun,B2,9.55e-07,2.98
6370,underline,"noun, verb",B1,9.55e-07,2.98
6371,bossy,adjective,B2,9.33e-07,2.97
6372,deduce,verb,B2,9.33e-07,2.97
6373,displace,verb,B2,9.33e-07,2.97
6374,elegantly,adverb,B2,9.33e-07,2.97
6375,erupt,verb,B2,9.33e-07,2.97
6376,gleam,noun,B2,9.33e-07,2.97
6377,idiom,noun,B1,9.33e-07,2.97
6378,motionless,adjective,B1,9.33e-07,2.97
6379,overjoyed,adjective,B1,9.33e-07,2.97
6380,sociable,adjective,B2,9.33e-07,2.97
6381,talkative,adjective,B1,9.33e-07,2.97
6382,thump,verb,B1,9.33e-07,2.97
6383,yearn,verb,B2,9.33e-07,2.97
6384,chimpanzee,noun,A2,9.12e-07,2.96
6385,firework,noun,B1,9.12e-07,2.96
6386,foolishly,adverb,B2,9.12e-07,2.96
6387,hospitable,adjective,B2,9.12e-07,2.96
6388,practicality,noun,B2,9.12e-07,2.96
6389,procrastination,noun,B1,9.12e-07,2.96
6390,radiate,verb,B2,9.12e-07,2.96
6391,scrooge,noun,B2,9.12e-07,2.96
6392,sonnet,noun,B2,9.12e-07,2.96
6393,taunt,noun,B2,9.12e-07,2.96
6394,undressed,adjective,B2,9.12e-07,2.96
6395,workman,noun,B2,9.12e-07,2.96
6396,businesswoman,noun,A2,8.91e-07,2.95
6397,cruelly,adverb,B2,8.91e-07,2.95
6398,guidebook,noun,A2,8.91e-07,2.95
6399,loudspeaker,noun,B1,8.91e-07,2.95
6400,communicative,adjective,B2,8.71e-07,2.94
6401,disqualify,verb,B2,8.71e-07,2.94
6402,immerse,verb,B2,8.71e-07,2.94
6403,mausoleum,noun,B2,8.71e-07,2.94
6404,typhoid,noun,B2,8.71e-07,2.94
6405,friendliness,noun,B1,8.51e-07,2.93
6406,gulp,noun,B2,8.51e-07,2.93
6407,hyperbole,noun,B2,8.51e-07,2.93
6408,impair,verb,B1,8.51e-07,2.93
6409,politeness,noun,B2,8.51e-07,2.93
6410,subcontinent,noun,B2,8.51e-07,2.93
6411,unjustly,adverb,B2,8.51e-07,2.93
6412,bookshelf,noun,A2,8.32e-07,2.92
6413,brainstorming,noun,B1,8.32e-07,2.92
6414,confine,verb,B2,8.32e-07,2.92
6415,environmentalist,noun,B1,8.32e-07,2.92
6416,murmur,noun,B2,8.32e-07,2.92
6417,stubbornly,adverb,B2,8.32e-07,2.92
6418,tiredness,noun,B2,8.32e-07,2.92
6419,underpants,noun,B1,8.32e-07,2.92
6420,yogurt/yoghurt,noun,A1,8.25e-07,2.92
6421,fluently,adverb,B1,8.13e-07,2.91
6422,involuntarily,adverb,B1,8.13e-07,2.91
6423,mumble,"noun, verb",B2,8.13e-07,2.91
6424,sandal,noun,B1,8.13e-07,2.91
6425,ungodly,adjective,B2,8.13e-07,2.91
6426,windscreen,noun,B1,8.13e-07,2.91
6427,diarrhea/diarrhoea,noun,B2,8.09e-07,2.91
6428,unauthorized/unauthorised,adjective,B2,8.02e-07,2.9
6429,acknowledgment/acknowledgement,noun,B1,7.97e-07,2.9
6430,antivirus,noun,B2,7.94e-07,2.9
6431,arouse,verb,B2,7.94e-07,2.9
6432,carelessly,adverb,B1,7.94e-07,2.9
6433,countryman,noun,B2,7.94e-07,2.9
6434,dandelion,noun,B2,7.94e-07,2.9
6435,eagerness,noun,B1,7.94e-07,2.9
6436,indescribable,adjective,B2,7.94e-07,2.9
6437,landlady,noun,B2,7.94e-07,2.9
6438,nourish,verb,B2,7.94e-07,2.9
6439,obsess,verb,B2,7.94e-07,2.9
6440,orator,noun,B2,7.94e-07,2.9
6441,thoughtless,adjective,B2,7.94e-07,2.9
6442,villager,noun,B2,7.94e-07,2.9
6443,kilometer/kilometre,noun,A2,7.92e-07,2.9
6444,utilize/utilise,verb,B2,7.85e-07,2.89
6445,antibacterial,adjective,B2,7.76e-07,2.89
6446,calmness,noun,B1,7.76e-07,2.89
6447,daze,noun,B1,7.76e-07,2.89
6448,rudely,adverb,B1,7.76e-07,2.89
6449,snowstorm,noun,B1,7.76e-07,2.89
6450,innocently,adverb,B2,7.59e-07,2.88
6451,oppress,verb,B1,7.59e-07,2.88
6452,polity,noun,B2,7.59e-07,2.88
6453,regrettably,adverb,B2,7.59e-07,2.88
6454,shakespearean,adjective,B2,7.59e-07,2.88
6455,shopkeeper,noun,B2,7.59e-07,2.88
6456,shortness,noun,B2,7.59e-07,2.88
6457,subside,verb,B2,7.59e-07,2.88
6458,cannonball,noun,B2,7.41e-07,2.87
6459,imprison,verb,B2,7.41e-07,2.87
6460,leek,noun,B2,7.41e-07,2.87
6461,papaya,noun,B2,7.41e-07,2.87
6462,prawn,noun,B2,7.41e-07,2.87
6463,undress,verb,B1,7.41e-07,2.87
6464,uninteresting,adjective,B1,7.41e-07,2.87
6465,astonishment,noun,B2,7.24e-07,2.86
6466,pollute,verb,A2,7.24e-07,2.86
6467,precede,verb,B2,7.24e-07,2.86
6468,undersea,adjective,B2,7.24e-07,2.86
6469,brainstorm,noun,A2,7.08e-07,2.85
6470,burdensome,adjective,B2,7.08e-07,2.85
6471,impressionist,noun,B2,7.08e-07,2.85
6472,penniless,adjective,B1,7.08e-07,2.85
6473,predicate,verb,B2,7.08e-07,2.85
6474,rhinoceros,noun,B2,7.08e-07,2.85
6475,eyelash,noun,B2,6.92e-07,2.84
6476,salesperson,noun,B2,6.92e-07,2.84
6477,jail/gaol,noun,B1,6.81e-07,2.83
6478,carelessness,noun,B1,6.76e-07,2.83
6479,contaminate,verb,B2,6.76e-07,2.83
6480,eloquence,noun,B2,6.76e-07,2.83
6481,gaudy,adjective,B2,6.76e-07,2.83
6482,grandparent,noun,A1,6.76e-07,2.83
6483,innermost,adjective,B1,6.76e-07,2.83
6484,overestimate,verb,B2,6.76e-07,2.83
6485,punctual,adjective,B2,6.76e-07,2.83
6486,trample,noun,B2,6.76e-07,2.83
6487,tropic,adjective,B2,6.76e-07,2.83
6488,modernization/modernisation,noun,B2,6.63e-07,2.82
6489,conceit,noun,B2,6.61e-07,2.82
6490,exclaim,verb,B2,6.61e-07,2.82
6491,falter,verb,B2,6.61e-07,2.82
6492,personification,noun,B2,6.61e-07,2.82
6493,playmate,noun,B2,6.61e-07,2.82
6494,repress,verb,B2,6.61e-07,2.82
6495,stagger,noun,B2,6.61e-07,2.82
6496,steely,adjective,B2,6.61e-07,2.82
6497,citywide,adjective,B2,6.46e-07,2.81
6498,cornet,noun,B2,6.46e-07,2.81
6499,intrude,verb,B2,6.46e-07,2.81
6500,lengthen,verb,B2,6.46e-07,2.81
6501,scold,verb,B1,6.46e-07,2.81
6502,inverted commas,noun,B2,6.43e-07,2.81
6503,ecologically,adverb,B2,6.31e-07,2.8
6504,firmness,noun,B2,6.31e-07,2.8
6505,radium,noun,B2,6.31e-07,2.8
6506,terrify,verb,A2,6.31e-07,2.8
6507,pajamas/pyjamas,noun,B2,6.3e-07,2.8
6508,bellow,verb,B2,6.17e-07,2.79
6509,chirp,noun,A2,6.17e-07,2.79
6510,hurriedly,adverb,B1,6.17e-07,2.79
6511,narrate,verb,B1,6.17e-07,2.79
6512,newsworthy,adjective,B2,6.17e-07,2.79
6513,superlative,noun,A2,6.17e-07,2.79
6514,inquire/enquire,verb,B2,6.07e-07,2.78
6515,benevolence,noun,B2,6.03e-07,2.78
6516,bookcase,noun,A2,6.03e-07,2.78
6517,scythe,noun,B2,6.03e-07,2.78
6518,tenderly,adverb,B2,6.03e-07,2.78
6519,unease,noun,B2,6.03e-07,2.78
6520,modal verb/modal,noun,B1,5.98e-07,2.78
6521,barman,noun,B1,5.89e-07,2.77
6522,enclose,verb,B1,5.89e-07,2.77
6523,magnify,verb,B2,5.89e-07,2.77
6524,mutter,"noun, verb",B2,5.89e-07,2.77
6525,nostril,noun,B2,5.89e-07,2.77
6526,overcoat,noun,B2,5.89e-07,2.77
6527,splatter,noun,B2,5.89e-07,2.77
6528,thunderous,adjective,B1,5.89e-07,2.77
6529,apostrophe,noun,B2,5.75e-07,2.76
6530,inhabitant,noun,B1,5.75e-07,2.76
6531,permanence,noun,B2,5.75e-07,2.76
6532,snore,"noun, verb",B2,5.75e-07,2.76
6533,toothache,noun,A2,5.75e-07,2.76
6534,transitive,adjective,B2,5.75e-07,2.76
6535,medieval/mediaeval,adjective,B2,5.72e-07,2.76
6536,aerobics,noun,B1,5.62e-07,2.75
6537,carpool,noun,B2,5.62e-07,2.75
6538,schoolwork,noun,A2,5.62e-07,2.75
6539,bombard,noun,B2,5.5e-07,2.74
6540,cybercrime,noun,B2,5.5e-07,2.74
6541,impatiently,adverb,B2,5.5e-07,2.74
6542,unconcerned,adjective,B2,5.5e-07,2.74
6543,encyclopedia/encyclopaedia,noun,B1,5.4e-07,2.73
6544,countrywide,adjective,B2,5.37e-07,2.73
6545,fingernail,noun,B2,5.37e-07,2.73
6546,mountaintop,noun,B1,5.37e-07,2.73
6547,mournful,adjective,B2,5.37e-07,2.73
6548,punctuality,noun,B2,5.37e-07,2.73
6549,scribble,noun,B2,5.37e-07,2.73
6550,bulimia,noun,B2,5.25e-07,2.72
6551,conferencing,noun,B2,5.25e-07,2.72
6552,iceman,noun,B2,5.25e-07,2.72
6553,outdo,verb,B2,5.25e-07,2.72
6554,outlive,verb,B2,5.25e-07,2.72
6555,tightrope,noun,B2,5.25e-07,2.72
6556,unselfish,adjective,B2,5.25e-07,2.72
6557,cellist,noun,B2,5.13e-07,2.71
6558,entitle,verb,B2,5.13e-07,2.71
6559,overshadow,verb,B2,5.13e-07,2.71
6560,unafraid,adjective,B1,5.13e-07,2.71
6561,skillful/skilful,adjective,B2,5.07e-07,2.71
6562,homeward,adjective,B2,5.01e-07,2.7
6563,interviewee,noun,B1,5.01e-07,2.7
6564,photocopy,noun,B1,5.01e-07,2.7
6565,sneer,noun,B2,5.01e-07,2.7
6566,stopover,noun,B2,5.01e-07,2.7
6567,tracksuit,noun,B1,5.01e-07,2.7
6568,wristwatch,noun,B1,5.01e-07,2.7
6569,specialize/specialise,verb,B1,4.99e-07,2.7
6570,authorize/authorise,verb,B2,4.91e-07,2.69
6571,ageless,adjective,B2,4.9e-07,2.69
6572,pollutant,noun,B1,4.9e-07,2.69
6573,recollect,verb,B2,4.9e-07,2.69
6574,ruinous,adjective,B2,4.9e-07,2.69
6575,skyward,adverb,B2,4.9e-07,2.69
6576,startle,verb,B2,4.9e-07,2.69
6577,subplot,noun,B2,4.9e-07,2.69
6578,tablecloth,noun,B2,4.9e-07,2.69
6579,bothersome,adjective,B2,4.79e-07,2.68
6580,granddad,noun,A2,4.79e-07,2.68
6581,headteacher,noun,A2,4.79e-07,2.68
6582,oversize,adjective,B2,4.79e-07,2.68
6583,perspiration,noun,B2,4.79e-07,2.68
6584,raincoat,noun,A2,4.79e-07,2.68
6585,uplifted,adjective,B1,4.79e-07,2.68
6586,ecologist,noun,B2,4.68e-07,2.67
6587,gravitation,noun,B2,4.68e-07,2.67
6588,jealously,adverb,B2,4.68e-07,2.67
6589,outgrow,verb,B2,4.68e-07,2.67
6590,pessimist,noun,B2,4.68e-07,2.67
6591,timeliness,noun,B2,4.68e-07,2.67
6592,bathhouse,noun,B2,4.57e-07,2.66
6593,engulf,verb,B2,4.57e-07,2.66
6594,essayist,noun,B2,4.57e-07,2.66
6595,gravestone,noun,B2,4.57e-07,2.66
6596,participle,noun,B1,4.57e-07,2.66
6597,pedantic,adjective,B2,4.57e-07,2.66
6598,spellbound,adjective,B2,4.57e-07,2.66
6599,waistcoat,noun,B2,4.57e-07,2.66
6600,diphtheria,noun,B2,4.47e-07,2.65
6601,downsize,verb,B2,4.47e-07,2.65
6602,glint,noun,B1,4.47e-07,2.65
6603,handicraft,noun,B2,4.47e-07,2.65
6604,overhear,verb,B2,4.47e-07,2.65
6605,sunbeam,noun,B2,4.47e-07,2.65
6606,easygoing/easy-going,adjective,B1,4.45e-07,2.65
6607,vigor/vigour,noun,B2,4.38e-07,2.64
6608,backpacker,noun,B1,4.37e-07,2.64
6609,doze,noun,B1,4.37e-07,2.64
6610,filial,adjective,B2,4.37e-07,2.64
6611,hyphen,noun,B2,4.37e-07,2.64
6612,impressionism,noun,B2,4.37e-07,2.64
6613,tiptoe,verb,B2,4.37e-07,2.64
6614,workaholic,adjective,B2,4.37e-07,2.64
6615,anchorman,noun,B2,4.27e-07,2.63
6616,bewilderment,noun,B2,4.27e-07,2.63
6617,fume,noun,B2,4.27e-07,2.63
6618,microbe,noun,B2,4.27e-07,2.63
6619,offhand,adverb,B2,4.27e-07,2.63
6620,permeate,verb,B2,4.27e-07,2.63
6621,solidity,noun,B2,4.27e-07,2.63
6622,thickly,adverb,B2,4.27e-07,2.63
6623,unmistakably,adverb,B2,4.27e-07,2.63
6624,devastate,verb,B1,4.17e-07,2.62
6625,drapery,noun,B2,4.17e-07,2.62
6626,gymnastic,adjective,B2,4.17e-07,2.62
6627,impolite,adjective,B2,4.17e-07,2.62
6628,overwork,noun,B1,4.17e-07,2.62
6629,paintbrush,noun,B2,4.17e-07,2.62
6630,preposition,noun,B1,4.17e-07,2.62
6631,rainstorm,noun,B2,4.17e-07,2.62
6632,hip hop/hip-hop/hiphop,noun,A2,4.1e-07,2.61
6633,laborer/labourer,noun,B2,4.1e-07,2.61
6634,immigrate,verb,B1,4.07e-07,2.61
6635,pullover,noun,B1,4.07e-07,2.61
6636,repaint,noun,B2,4.07e-07,2.61
6637,untidy,adjective,B1,4.07e-07,2.61
6638,enroll/enrol,verb,B2,4.01e-07,2.6
6639,exalt,verb,B2,3.98e-07,2.6
6640,humbug,noun,B2,3.98e-07,2.6
6641,indignity,noun,B2,3.98e-07,2.6
6642,olympiad,noun,B2,3.98e-07,2.6
6643,drinkable,adjective,B2,3.89e-07,2.59
6644,stopwatch,noun,B2,3.89e-07,2.59
6645,toenail,noun,B2,3.89e-07,2.59
6646,truthfulness,noun,B2,3.89e-07,2.59
6647,workbench,noun,B2,3.89e-07,2.59
6648,ravage,noun,B2,3.8e-07,2.58
6649,uncharacteristic,adjective,B2,3.8e-07,2.58
6650,bookish,adjective,B2,3.72e-07,2.57
6651,gaiety,noun,B2,3.72e-07,2.57
6652,infinitive,noun,B1,3.72e-07,2.57
6653,neurosis,noun,B2,3.72e-07,2.57
6654,dustbin,noun,B1,3.63e-07,2.56
6655,rafter,noun,B2,3.63e-07,2.56
6656,characterize/characterise,verb,B1,3.61e-07,2.56
6657,adverb,noun,B1,3.55e-07,2.55
6658,malady,noun,B2,3.55e-07,2.55
6659,pillowcase,noun,B2,3.55e-07,2.55
6660,subjunctive,noun,B2,3.55e-07,2.55
6661,sympathize/sympathise,verb,B2,3.55e-07,2.55
6662,policewoman,noun,A2,3.47e-07,2.54
6663,feverishly,adverb,B1,3.39e-07,2.53
6664,stonework,noun,B2,3.39e-07,2.53
6665,irresistibly,adverb,B2,3.31e-07,2.52
6666,newscaster,noun,B2,3.31e-07,2.52
6667,attentively,adverb,B2,3.24e-07,2.51
6668,beautify,verb,B2,3.24e-07,2.51
6669,droop,noun,B2,3.24e-07,2.51
6670,fascinate,verb,B1,3.24e-07,2.51
6671,nought,noun,B2,3.24e-07,2.51
6672,outshine,verb,B2,3.24e-07,2.51
6673,paratrooper,noun,B2,3.24e-07,2.51
6674,untie,verb,B2,3.24e-07,2.51
6675,walkabout,noun,B2,3.24e-07,2.51
6676,summarize/summarise,verb,B1,3.23e-07,2.51
6677,aircrew,noun,B2,3.16e-07,2.5
6678,socialize/socialise,verb,B2,3.12e-07,2.49
6679,antiaircraft,adjective,B2,3.09e-07,2.49
6680,mistreat,verb,B2,3.09e-07,2.49
6681,noisily,adverb,B1,3.09e-07,2.49
6682,stammer,verb,B2,3.09e-07,2.49
6683,millimeter/millimetre,noun,B2,3.07e-07,2.49
6684,blurt,noun,B2,3.02e-07,2.48
6685,semicolon,noun,B2,3.02e-07,2.48
6686,windsurfing,noun,B1,3.02e-07,2.48
6687,astonish,verb,B2,2.95e-07,2.47
6688,centigrade,noun,B2,2.95e-07,2.47
6689,flexibly,adverb,B2,2.95e-07,2.47
6690,quotable,adjective,B2,2.95e-07,2.47
6691,seesaw,noun,B2,2.95e-07,2.47
6692,skylark,noun,B2,2.95e-07,2.47
6693,signpost,noun,B1,2.88e-07,2.46
6694,sundial,noun,B1,2.88e-07,2.46
6695,connection/connexion,noun,B1,2.87e-07,2.46
6696,birdcage,noun,B2,2.82e-07,2.45
6697,soliloquy,noun,B2,2.82e-07,2.45
6698,anticancer,noun,B2,2.75e-07,2.44
6699,indent,verb,B2,2.75e-07,2.44
6700,unfashionable,adjective,B2,2.75e-07,2.44
6701,disillusion,verb,B2,2.69e-07,2.43
6702,hairdryer,noun,B1,2.69e-07,2.43
6703,inborn,adjective,B2,2.69e-07,2.43
6704,paperless,adjective,B2,2.69e-07,2.43
6705,skateboarder,noun,B2,2.69e-07,2.43
6706,omelet/omelette,noun,A2,2.66e-07,2.42
6707,jeweler/jeweller,noun,B2,2.64e-07,2.42
6708,breakable,adjective,B2,2.63e-07,2.42
6709,aubergine,noun,B2,2.57e-07,2.41
6710,mutable,adjective,B2,2.57e-07,2.41
6711,modernize/modernise,verb,B2,2.53e-07,2.4
6712,cubism,noun,B2,2.51e-07,2.4
6713,generalization/generalisation,noun,B2,2.5e-07,2.4
6714,prance,noun,B2,2.45e-07,2.39
6715,centimeter/centimetre,noun,A2,2.44e-07,2.39
6716,overstep,verb,B2,2.4e-07,2.38
6717,memorize/memorise,verb,B1,2.36e-07,2.37
6718,tortoiseshell,noun,B2,2.29e-07,2.36
6719,unashamedly,adverb,B2,2.29e-07,2.36
6720,handrail,noun,B2,2.24e-07,2.35
6721,masseur,noun,B2,2.24e-07,2.35
6722,addressee,noun,B1,2.19e-07,2.34
6723,archaeologist/archeologist,noun,B2,2.19e-07,2.34
6724,dignify,verb,B2,2.19e-07,2.34
6725,unimaginably,adverb,B2,2.19e-07,2.34
6726,skillfully/skilfully,adverb,B2,2.17e-07,2.34
6727,shoplifter,noun,B2,2.14e-07,2.33
6728,uneasily,adverb,B2,2.14e-07,2.33
6729,jeopardize/jeopardise,verb,B2,2.13e-07,2.33
6730,intransitive,adjective,B2,2.09e-07,2.32
6731,microorganism,noun,B2,2.09e-07,2.32
6732,schoolmate,noun,B1,2.09e-07,2.32
6733,referent,adjective,B2,2.04e-07,2.31
6734,cheerfulness,noun,B2,2e-07,2.3
6735,microcomputer,noun,B2,2e-07,2.3
6736,gook,noun,B2,1.95e-07,2.29
6737,pawnbroker,noun,B2,1.95e-07,2.29
6738,instill/instil,verb,B2,1.93e-07,2.29
6739,saleswoman,noun,B2,1.91e-07,2.28
6740,disorganized/disorganised,adjective,B2,1.9e-07,2.28
6741,speeder,noun,B2,1.86e-07,2.27
6742,keystroke,noun,B2,1.82e-07,2.26
6743,publicize/publicise,verb,B2,1.8e-07,2.26
6744,unenthusiastic,adjective,B2,1.78e-07,2.25
6745,retell,verb,B1,1.74e-07,2.24
6746,sunbathe,verb,B1,1.74e-07,2.24
6747,revolutionize/revolutionise,verb,B2,1.73e-07,2.24
6748,backache,noun,B1,1.66e-07,2.22
6749,quarrelsome,adjective,B2,1.66e-07,2.22
6750,clearness,noun,B2,1.62e-07,2.21
6751,personify,verb,B2,1.62e-07,2.21
6752,pawnshop,noun,B2,1.58e-07,2.2
6753,smokestack,noun,B2,1.58e-07,2.2
6754,categorize/categorise,verb,B1,1.55e-07,2.19
6755,courgette,noun,B1,1.55e-07,2.19
6756,dispensable,adjective,B2,1.55e-07,2.19
6757,impermanent,adjective,B2,1.55e-07,2.19
6758,inscribe,verb,B1,1.55e-07,2.19
6759,salesmanship,noun,B2,1.55e-07,2.19
6760,untalented,adjective,B2,1.51e-07,2.18
6761,flunk,verb,B1,1.48e-07,2.17
6762,exultant,adjective,B2,1.45e-07,2.16
6763,categorization/categorisation,noun,B2,1.43e-07,2.16
6764,invariable,adjective,B2,1.41e-07,2.15
6765,generalize/generalise,verb,B2,1.4e-07,2.15
6766,determiner,noun,B2,1.38e-07,2.14
6767,earache,noun,B1,1.38e-07,2.14
6768,adverbial,adjective,B1,1.35e-07,2.13
6769,furor/furore,noun,B2,1.35e-07,2.13
6770,horrify,verb,B1,1.35e-07,2.13
6771,familiarize/familiarise,verb,B2,1.33e-07,2.12
6772,respectably,adverb,B2,1.32e-07,2.12
6773,reorganize/reorganise,verb,B2,1.31e-07,2.12
6774,aborigine,noun,B1,1.29e-07,2.11
6775,shoplift,verb,B2,1.23e-07,2.09
6776,stomachache,noun,A2,1.23e-07,2.09
6777,accustom,verb,B1,1.15e-07,2.06
6778,doorkeeper,noun,B2,1.15e-07,2.06
